step,t_s,leg,clearance,contact,L_ee_x,L_ee_y,L_ee_z,L_ee_dx,L_ee_dy,L_ee_dz,L_ee_step_dist,L_ee_cum_dist,R_ee_x,R_ee_y,R_ee_z,R_ee_dx,R_ee_dy,R_ee_dz,R_ee_step_dist,R_ee_cum_dist,q_WaistYaw,q_WaistRoll,q_WaistPitch,q_LeftShoulderPitch,q_LeftShoulderRoll,q_LeftShoulderYaw,q_LeftElbow,q_LeftWristRoll,q_LeftWristPitch,q_LeftWristYaw,q_RightShoulderPitch,q_RightShoulderRoll,q_RightShoulderYaw,q_RightElbow,q_RightWristRoll,q_RightWristPitch,q_RightWristYaw,u_aWaistYaw,u_aWaistRoll,u_aWaistPitch,u_aLeftShoulderPitch,u_aLeftShoulderRoll,u_aLeftShoulderYaw,u_aLeftElbow,u_aLeftWristRoll,u_aLeftWristPitch,u_aLeftWristYaw,u_aRightShoulderPitch,u_aRightShoulderRoll,u_aRightShoulderYaw,u_aRightElbow,u_aRightWristRoll,u_aRightWristPitch,u_aRightWristYaw,phi_max,n_active
23,0.230000,1,0.023412808347,0,0.273972381,0.214102572,0.916887124,0.001709956,-0.002105518,0.000212708,0.002720735,0.035893662,0.258952110,-0.232251821,0.920609811,0.000424510,0.000323353,0.000524451,0.000748208,0.013657572,-0.039011308,-0.003268412,-0.004040513,-0.081449606,0.446013511,-0.028814205,0.049364582,-0.001464416,0.008680522,-0.003007883,-0.093763748,-0.440344509,0.030196947,0.050549526,0.001083173,0.008928775,0.002184563,-0.724882215,-0.113659470,-0.333152392,-0.784753842,-0.525400031,-0.301108312,0.518930544,0.000542315,-0.005129158,-0.031421841,-0.752945783,0.372894390,-0.049463432,0.362056887,0.011976643,-0.061674705,-0.036705696,0.001611969,1
24,0.240000,1,0.023079640997,0,0.275700423,0.211936949,0.917119469,0.001728042,-0.002165623,0.000232346,0.002780294,0.038673957,0.259374501,-0.231934272,0.921166863,0.000422391,0.000317550,0.000557052,0.000767827,0.014425400,-0.042416315,-0.003582302,-0.004669458,-0.087108001,0.442253142,-0.030841596,0.052766596,-0.001556305,0.009238761,-0.003220331,-0.100028646,-0.436411901,0.031894052,0.053984184,0.001162343,0.009484034,0.002262260,-0.629694130,-0.109068076,-0.323277755,-0.697296502,-0.466199758,-0.270797559,0.479956796,0.002099338,-0.018868427,-0.027878964,-0.672814733,0.313225464,-0.070407203,0.307101622,0.010236162,-0.079727958,-0.036513447,0.001438091,1
25,0.250000,1,0.022763658276,0,0.277441755,0.209715203,0.917371482,0.001741331,-0.002221746,0.000252013,0.002834061,0.041508018,0.259795380,-0.231621486,0.921756550,0.000420879,0.000312786,0.000589687,0.000789116,0.015214516,-0.045893811,-0.003907557,-0.005331719,-0.092844871,0.438440233,-0.032899098,0.056220503,-0.001648139,0.009796487,-0.003435922,-0.106368838,-0.432442003,0.033586209,0.057455049,0.001242712,0.010033126,0.002336287,-0.540230424,-0.105703604,-0.313799925,-0.611580096,-0.407275752,-0.241425919,0.438864019,0.003310582,-0.030536668,-0.024537593,-0.598081787,0.258507247,-0.090226790,0.255426099,0.008583037,-0.094578435,-0.036350997,0.001258902,1
26,0.260000,1,0.022464486009,0,0.279191801,0.207441297,0.917643147,0.001750046,-0.002273906,0.000271664,0.002882206,0.044390224,0.260215325,-0.231312455,0.922378879,0.000419945,0.000309031,0.000622328,0.000811879,0.016026395,-0.049434276,-0.004243720,-0.006026307,-0.098651471,0.434580704,-0.034983680,0.059722406,-0.001739764,0.010352327,-0.003654300,-0.112776312,-0.428440783,0.035271326,0.060956623,0.001324104,0.010574244,0.002406662,-0.455792972,-0.104035869,-0.303014085,-0.525859760,-0.347330849,-0.212205161,0.391901828,0.004147444,-0.039007611,-0.021454077,-0.530179669,0.210960046,-0.107952169,0.206855856,0.007169574,-0.104483966,-0.036056603,0.001071758,1
27,0.270000,1,0.022181849257,0,0.280946227,0.205119141,0.917934424,0.001754427,-0.002322156,0.000291277,0.002924938,0.047315162,0.260634852,-0.231006220,0.923033826,0.000419527,0.000306235,0.000654947,0.000835906,0.016862300,-0.053028765,-0.004590453,-0.006752276,-0.104519229,0.430680447,-0.037092405,0.063268195,-0.001831058,0.010905112,-0.003875133,-0.119243594,-0.424413711,0.036947421,0.064483740,0.001406354,0.011105905,0.002473402,-0.372991147,-0.102219218,-0.292493121,-0.444286625,-0.290338423,-0.184377907,0.347927949,0.004831189,-0.046690477,-0.018491048,-0.466165402,0.165873817,-0.123852907,0.160786390,0.005863836,-0.113757700,-0.035617526,0.000877224,1
28,0.280000,1,0.021915461578,0,0.282700910,0.202752639,0.918245238,0.001754682,-0.002366502,0.000310815,0.002962406,0.050277568,0.261054481,-0.230701782,0.923721302,0.000419630,0.000304438,0.000687476,0.000861043,0.017723343,-0.056668832,-0.004947589,-0.007508546,-0.110439573,0.426745457,-0.039222350,0.066853174,-0.001921937,0.011453998,-0.004098110,-0.125763894,-0.420365544,0.038612720,0.068031543,0.001489321,0.011627118,0.002536537,-0.291904327,-0.100248595,-0.282193718,-0.366712706,-0.236229159,-0.157858061,0.306790367,0.005381707,-0.053629848,-0.015647079,-0.405824174,0.123219151,-0.138003774,0.117148394,0.004659756,-0.122414514,-0.035036021,0.000675615,1
29,0.290000,1,0.021665034473,0,0.284451928,0.200345704,0.918575455,0.001751018,-0.002406935,0.000330217,0.002994736,0.053272304,0.261474745,-0.230398115,0.924441173,0.000420264,0.000303667,0.000719871,0.000887158,0.018610501,-0.060346199,-0.005314948,-0.008294065,-0.116404346,0.422781433,-0.041370733,0.070472946,-0.002012333,0.011998214,-0.004322937,-0.132330810,-0.416300790,0.040265634,0.071595424,0.001572875,0.012136955,0.002596109,-0.212602939,-0.098118417,-0.272065701,-0.292986902,-0.184924435,-0.132563258,0.268333375,0.005819123,-0.059872492,-0.012920417,-0.348954588,0.082973598,-0.150471427,0.075880086,0.003551839,-0.130466787,-0.034313522,0.000467170,1
30,0.300000,1,0.021430280000,0,0.286195571,0.197902255,0.918924880,0.001743643,-0.002443449,0.000349425,0.003022057,0.056294361,0.261896180,-0.230094166,0.925193258,0.000421435,0.000303949,0.000752085,0.000914125,0.019524626,-0.064052756,-0.005692331,-0.009107803,-0.122405790,0.418793787,-0.043534901,0.074123397,-0.002102191,0.012537067,-0.004549329,-0.138938309,-0.412223713,0.041904748,0.075171021,0.001656895,0.012634550,0.002652179,-0.135152792,-0.095823199,-0.262055037,-0.222956343,-0.136337997,-0.108415020,0.232399229,0.006163312,-0.065466571,-0.010308976,-0.295365582,0.045118388,-0.161317336,0.036926384,0.002535128,-0.137924692,-0.033451195,0.000252076,1
31,0.310000,1,0.021210912423,0,0.287928338,0.195426211,0.919293262,0.001732767,-0.002476044,0.000368382,0.003044500,0.059338861,0.262319327,-0.229788862,0.925977328,0.000423147,0.000305303,0.000784070,0.000941822,0.020466448,-0.067780574,-0.006079526,-0.009948748,-0.128436532,0.414787648,-0.045712326,0.077800681,-0.002191467,0.013069932,-0.004777012,-0.145580703,-0.408138340,0.043528814,0.078754205,0.001741270,0.013119099,0.002704816,-0.059617443,-0.093357958,-0.252106114,-0.156467862,-0.090377806,-0.085338920,0.198830031,0.006433470,-0.070460830,-0.007810344,-0.244874085,0.009635653,-0.170599961,0.000237883,0.001605156,-0.144796543,-0.032450322,0.000030487,1
32,0.320000,1,0.021006649210,0,0.289646938,0.192921484,0.919680295,0.001718601,-0.002504728,0.000387033,0.003062196,0.062401057,0.262744726,-0.229481110,0.926793104,0.000425399,0.000307752,0.000815776,0.000970137,0.021436585,-0.071521906,-0.006476303,-0.010815899,-0.134489570,0.410767875,-0.047900593,0.081501205,-0.002280126,0.013596252,-0.005005727,-0.152252634,-0.404048454,0.045136749,0.082341082,0.001825898,0.013589855,0.002754109,2.003233265,0.105395656,0.863966506,-0.093369494,-0.046947913,-0.063264763,0.167469653,0.006647755,-0.074903806,-0.005421806,-0.792582979,0.817967726,0.754560916,0.193675632,0.005444426,-0.039445866,0.154094772,-0.000197465,0
33,0.330000,1,0.020817211562,0,0.291348296,0.190391970,0.920085619,0.001701358,-0.002529513,0.000405324,0.003075279,0.065476336,0.263172917,-0.229169798,0.927640254,0.000428191,0.000311313,0.000847151,0.000998963,0.022435549,-0.075269201,-0.006882416,-0.011708260,-0.140558255,0.406739064,-0.050097393,0.085221612,-0.002368142,0.014115525,-0.005235222,-0.158949052,-0.399957605,0.046727623,0.085927982,0.001910687,0.014046131,0.002800157,0.017613530,-0.094516376,-0.269546297,-0.033511831,-0.005950138,-0.042126744,0.138165630,0.006822986,-0.078843106,-0.003140372,-0.131812704,-0.082822121,-0.216406058,-0.074000898,-0.000167168,-0.160498707,-0.036339076,0.002890948,1
34,0.340000,1,0.020531500325,0,0.293001401,0.187897238,0.920481839,0.001653105,-0.002494732,0.000396220,0.003018847,0.068495183,0.263673963,-0.228764026,0.928476837,0.000501046,0.000405772,0.000836583,0.001056204,0.023491753,-0.078816172,-0.007277990,-0.012514225,-0.146636277,0.402705559,-0.052300520,0.088958767,-0.002455494,0.014627307,-0.005465260,-0.165724729,-0.395784959,0.048393954,0.089534251,0.001996020,0.014498463,0.002861614,0.090167657,-0.091413764,-0.257876216,0.022824161,0.032192617,-0.021945378,0.111107861,0.006914024,-0.082298488,-0.000972760,-0.089092719,-0.110421683,-0.219209521,-0.104693060,-0.000945815,-0.166030382,-0.034500413,0.002652410,1
