step,t_s,leg,clearance,contact,L_ee_x,L_ee_y,L_ee_z,L_ee_dx,L_ee_dy,L_ee_dz,L_ee_step_dist,L_ee_cum_dist,R_ee_x,R_ee_y,R_ee_z,R_ee_dx,R_ee_dy,R_ee_dz,R_ee_step_dist,R_ee_cum_dist,q_WaistYaw,q_WaistRoll,q_WaistPitch,q_LeftShoulderPitch,q_LeftShoulderRoll,q_LeftShoulderYaw,q_LeftElbow,q_LeftWristRoll,q_LeftWristPitch,q_LeftWristYaw,q_RightShoulderPitch,q_RightShoulderRoll,q_RightShoulderYaw,q_RightElbow,q_RightWristRoll,q_RightWristPitch,q_RightWristYaw,u_aWaistYaw,u_aWaistRoll,u_aWaistPitch,u_aLeftShoulderPitch,u_aLeftShoulderRoll,u_aLeftShoulderYaw,u_aLeftElbow,u_aLeftWristRoll,u_aLeftWristPitch,u_aLeftWristYaw,u_aRightShoulderPitch,u_aRightShoulderRoll,u_aRightShoulderYaw,u_aRightElbow,u_aRightWristRoll,u_aRightWristPitch,u_aRightWristYaw,phi_max,n_active
10,0.100000,1,0.041500929674,0,0.253200528,0.246599765,0.910810326,0.000553766,0.001018239,-0.000850190,0.001437460,0.008594740,0.253548132,-0.245255227,0.918463729,0.000767146,-0.001098115,0.000549694,0.001447941,0.006927310,-0.004014549,-0.010828105,0.010731280,-0.009175615,0.510342089,0.012234047,0.019159116,0.000465870,0.005807799,0.001560473,-0.020424877,-0.512865721,-0.006510971,0.018440297,-0.001417618,0.006666562,-0.000606821,0.260893192,-1.113559123,0.738965530,-2.771992351,0.113035424,1.261782998,3.882966695,-0.031867622,0.832505175,0.032964126,-3.967296658,-1.325256496,-4.080778717,4.453498846,-0.012579689,1.250390626,-0.302321118,-0.007657567,0
11,0.110000,1,0.040875570671,0,0.253799375,0.247685626,0.909901255,0.000598847,0.001085861,-0.000909071,0.001537570,0.010132311,0.254403110,-0.246494487,0.919096342,0.000854978,-0.001239259,0.000632613,0.001633080,0.008560390,-0.004579991,-0.012824794,0.012760507,-0.010936537,0.512206588,0.014335031,0.022486811,0.000549835,0.006848219,0.001838774,-0.024897887,-0.515625193,-0.008902599,0.022777949,-0.001641592,0.008305812,-0.000809513,0.009808945,-0.970058435,0.740154409,-2.140452725,0.635051815,0.721205420,3.509737498,0.052424489,0.635752234,0.051917025,-3.753628331,-1.364643027,-3.158720921,3.995597960,-0.110739711,0.921459507,-0.247535563,-0.005156875,0
12,0.120000,1,0.040188502825,0,0.254445051,0.248842027,0.908939767,0.000645676,0.001156401,-0.000961488,0.001636650,0.011768960,0.255337079,-0.247860450,0.919811825,0.000933969,-0.001365963,0.000715483,0.001802794,0.010363184,-0.005119344,-0.014932839,0.014863631,-0.012974658,0.514082389,0.016562193,0.026202802,0.000630613,0.007971890,0.002120371,-0.029767627,-0.518517192,-0.011702305,0.027560950,-0.001866825,0.010070102,-0.001042436,0.492500089,-1.107527692,0.929954026,-2.367745900,0.527118699,0.308780738,2.824126720,0.043637486,0.543706975,0.098284960,-3.081687089,-1.089016962,-4.359461900,3.661999714,-0.146748809,0.832746545,-0.389966768,-0.002885094,0
13,0.130000,1,0.039449444443,0,0.255130970,0.250057561,0.907922313,0.000685918,0.001215534,-0.001017454,0.001727200,0.013496160,0.256339053,-0.249335406,0.920605277,0.001001973,-0.001474956,0.000793452,0.001951669,0.012314853,-0.005657715,-0.017137890,0.017040769,-0.015226825,0.516021697,0.018861476,0.030269767,0.000716633,0.009159136,0.002407159,-0.035012729,-0.521545654,-0.014817883,0.032743511,-0.002103132,0.011926537,-0.001300114,-0.033278678,-0.822737675,1.032523643,-1.418151047,0.833677131,0.641724789,2.239510915,0.060703510,0.579329918,0.064785537,-2.332445710,-2.499730077,-0.994339250,2.649955623,-0.213122911,0.819075801,-0.125395626,-0.000605797,0
14,0.140000,1,0.038660079709,0,0.255851851,0.251324907,0.906854542,0.000720881,0.001267346,-0.001067770,0.001807199,0.015303359,0.257406908,-0.250927533,0.921482054,0.001067856,-0.001592127,0.000876777,0.002108061,0.014422914,-0.006146837,-0.019453694,0.019310904,-0.017715766,0.518013715,0.021191637,0.034619145,0.000807017,0.010400753,0.002703777,-0.040566000,-0.524683018,-0.018369408,0.038292272,-0.002354113,0.013866247,-0.001596788,-0.157619240,-0.386509667,1.284765618,-1.278171333,0.811168647,0.568464779,2.133680673,0.061168440,0.542322091,0.058773927,-1.784337528,-2.318187739,-0.680572252,2.578506864,-0.208854069,0.780774073,-0.090481693,0.000676526,1
15,0.150000,1,0.037854906781,0,0.256602280,0.252640662,0.905736747,0.000750429,0.001315755,-0.001117795,0.001882504,0.017185863,0.258515455,-0.252596311,0.922410185,0.001108547,-0.001668778,0.000928132,0.002207968,0.016630883,-0.006639287,-0.021851771,0.021684291,-0.020346522,0.520089102,0.023585970,0.039192473,0.000903472,0.011700302,0.003006872,-0.046352515,-0.528070356,-0.022020366,0.044106029,-0.002626407,0.015887864,-0.001906001,-0.594877528,0.213413208,1.450678029,-1.147943645,0.785453262,0.498691249,2.034984501,0.060747526,0.506433228,0.052462250,-1.015643070,-2.033926676,-0.404863272,2.590078383,-0.197578451,0.686672674,-0.107121910,0.000834268,2
16,0.160000,1,0.037072102149,0,0.257383996,0.253995752,0.904571260,0.000781716,0.001355090,-0.001165487,0.001950823,0.019136686,0.259651744,-0.254342138,0.923356969,0.001136289,-0.001745827,0.000946784,0.002288114,0.018918997,-0.007147498,-0.024288500,0.024186154,-0.023105095,0.522245606,0.026037150,0.043979170,0.001006043,0.013054084,0.003315846,-0.052317464,-0.531689511,-0.025739382,0.050177636,-0.002919586,0.017987559,-0.002224263,-0.517875237,0.269305005,1.299207399,-1.150795838,0.966330264,-0.060321532,2.169474611,0.051048613,0.470909572,0.057008774,-0.891413328,-1.974221522,-0.349292086,2.271270948,-0.142403369,0.542399865,-0.106754962,0.000238883,1
17,0.170000,1,0.036362837252,0,0.258206273,0.255372107,0.903367138,0.000822277,0.001376355,-0.001204122,0.002005094,0.021141780,0.260789447,-0.256177158,0.924279914,0.001137702,-0.001835020,0.000922944,0.002348083,0.021267079,-0.007715198,-0.026703887,0.026833085,-0.025978463,0.524480655,0.028538199,0.048969365,0.001114689,0.014458509,0.003630065,-0.058383978,-0.535512060,-0.029498883,0.056508252,-0.003232523,0.020155921,-0.002553237,-0.587653719,0.284441633,1.196220066,-0.927796012,0.827501826,0.179272195,1.967093118,0.004478091,0.414755019,0.063515495,-0.974189224,-1.775677327,-0.216138730,2.076836936,-0.131024147,0.449048385,-0.101845906,0.000275650,1
18,0.180000,1,0.035723219790,0,0.259065727,0.256763548,0.902122924,0.000859454,0.001391440,-0.001244214,0.002054954,0.023196734,0.261926187,-0.258094676,0.925186333,0.001136740,-0.001917518,0.000906419,0.002406377,0.023673456,-0.008334684,-0.029092343,0.029609937,-0.028966910,0.526812336,0.031033216,0.054176508,0.001228440,0.015910026,0.003949985,-0.064539633,-0.539532031,-0.033293314,0.063065994,-0.003559700,0.022378523,-0.002892886,-0.596367637,0.294872509,1.088491189,-0.791929562,0.757423873,0.216701435,1.837259404,0.000644642,0.377765706,0.056606914,-0.977327041,-1.635389701,-0.123938605,1.860881317,-0.116602107,0.361753154,-0.096257537,0.000310691,1
19,0.190000,1,0.035149946627,0,0.259958544,0.258169935,0.900842489,0.000892818,0.001406387,-0.001280435,0.002101086,0.025297820,0.263060399,-0.260087586,0.926082471,0.001134212,-0.001992910,0.000896138,0.002461949,0.026135405,-0.009012936,-0.031452356,0.032506410,-0.032048137,0.529226769,0.033546160,0.059580360,0.001342639,0.017403017,0.004276257,-0.070792707,-0.543729569,-0.037109359,0.069831420,-0.003899980,0.024646030,-0.003242721,-0.588183107,0.301158868,0.981600997,-0.682532114,0.702718050,0.208066995,1.726659547,0.003581117,0.345010023,0.048137483,-0.962554153,-1.509685019,-0.047810118,1.652777763,-0.101725517,0.281677733,-0.090459731,0.000344440,1
