step,t_s,leg,clearance,contact,L_ee_x,L_ee_y,L_ee_z,L_ee_dx,L_ee_dy,L_ee_dz,L_ee_step_dist,L_ee_cum_dist,R_ee_x,R_ee_y,R_ee_z,R_ee_dx,R_ee_dy,R_ee_dz,R_ee_step_dist,R_ee_cum_dist,q_WaistYaw,q_WaistRoll,q_WaistPitch,q_LeftShoulderPitch,q_LeftShoulderRoll,q_LeftShoulderYaw,q_LeftElbow,q_LeftWristRoll,q_LeftWristPitch,q_LeftWristYaw,q_RightShoulderPitch,q_RightShoulderRoll,q_RightShoulderYaw,q_RightElbow,q_RightWristRoll,q_RightWristPitch,q_RightWristYaw,u_aWaistYaw,u_aWaistRoll,u_aWaistPitch,u_aLeftShoulderPitch,u_aLeftShoulderRoll,u_aLeftShoulderYaw,u_aLeftElbow,u_aLeftWristRoll,u_aLeftWristPitch,u_aLeftWristYaw,u_aRightShoulderPitch,u_aRightShoulderRoll,u_aRightShoulderYaw,u_aRightElbow,u_aRightWristRoll,u_aRightWristPitch,u_aRightWristYaw,phi_max,n_active
20,0.200000,1,0.032026323399,0,0.260934145,0.258800346,0.897575203,0.000879115,0.001403872,-0.001434532,0.002191251,0.028141194,0.260417514,-0.225716198,0.926409440,0.000866270,0.001247141,0.000605699,0.001634826,0.021161149,-0.030606209,-0.031897499,0.013447969,-0.020089284,0.543083280,0.030238342,0.088708866,0.002652547,0.023017803,0.003360300,-0.083489872,-0.449256844,0.034598821,0.022152622,0.000316632,0.001387617,0.003929684,-0.274122807,-0.342672738,0.596154412,-0.437412281,0.617044650,0.407418720,1.191176687,0.034988238,0.259775595,0.058235198,-0.962297084,0.879794905,0.561477151,0.269083118,0.001470627,-0.012790372,0.075851014,0.002538008,1
21,0.210000,1,0.031382112849,0,0.261827903,0.260230221,0.896112733,0.000893758,0.001429875,-0.001462469,0.002232076,0.030373269,0.261306186,-0.224433082,0.927009843,0.000888672,0.001283115,0.000600403,0.001672306,0.022833455,-0.032962975,-0.034273692,0.014976591,-0.021809135,0.546604515,0.032588250,0.095683710,0.002875745,0.024820330,0.003636559,-0.089946559,-0.444959355,0.037490700,0.023950529,0.000345178,0.001547519,0.004274509,-0.228706810,-0.327575885,0.525274775,-0.398425163,0.542757491,0.376036175,1.074436145,0.028677957,0.225559832,0.053969682,-0.889535936,0.792888499,0.496949217,0.217687703,0.000655417,-0.029279654,0.066583931,0.002583377,1
22,0.220000,1,0.030758546549,0,0.262733680,0.261683704,0.894625285,0.000905776,0.001453483,-0.001487448,0.002268380,0.032641649,0.262216244,-0.223115563,0.927607505,0.000910058,0.001317519,0.000597662,0.001709170,0.024542625,-0.035347153,-0.036684152,0.016564828,-0.023572726,0.550187454,0.034978901,0.102777673,0.003102441,0.026648835,0.003918642,-0.096499476,-0.440573886,0.040438728,0.025775345,0.000373871,0.001706141,0.004626919,-0.187385251,-0.312823461,0.455351786,-0.359259638,0.471994319,0.346614135,0.962902581,0.022746113,0.193119010,0.049896369,-0.821768915,0.710535602,0.435228684,0.169746656,0.000005810,-0.044450449,0.057671769,0.002630229,1
23,0.230000,1,0.030154892906,0,0.263648979,0.263158475,0.893115678,0.000915300,0.001474771,-0.001509607,0.002300356,0.034942005,0.263146642,-0.221765192,0.928204926,0.000930399,0.001350371,0.000597421,0.001745295,0.026287920,-0.037754201,-0.039127370,0.018205593,-0.025376161,0.553824669,0.037407155,0.109979078,0.003332005,0.028499895,0.004206122,-0.103141346,-0.436109128,0.043436450,0.027621929,0.000402630,0.001861836,0.004985987,-0.149928255,-0.298321679,0.386557155,-0.320178692,0.404513105,0.319139653,0.856350188,0.017170608,0.162361597,0.046020802,-0.758524706,0.632391683,0.376143721,0.124985737,-0.000498513,-0.058424358,0.049095250,0.002678440,1
24,0.240000,1,0.029570446080,0,0.264571438,0.264652284,0.891586603,0.000922458,0.001493810,-0.001529076,0.002328190,0.037270195,0.264096309,-0.220383507,0.928804550,0.000949666,0.001381685,0.000599624,0.001780581,0.028068501,-0.040179988,-0.041601870,0.019891892,-0.027215521,0.557509083,0.039870070,0.117276774,0.003563844,0.030370268,0.004498592,-0.109865393,-0.431573317,0.046477695,0.029485488,0.000431389,0.002013086,0.005350823,-0.116113471,-0.283982702,0.319041853,-0.281431558,0.340121081,0.293527125,0.754587430,0.011934466,0.133209699,0.042338620,-0.699367487,0.558121687,0.319536096,0.083149418,-0.000879454,-0.071314249,0.040835830,0.002727906,1
25,0.250000,1,0.029004524743,0,0.265498822,0.266162951,0.890040626,0.000927385,0.001510667,-0.001545977,0.002352063,0.039622258,0.265064143,-0.218972032,0.929408758,0.000967834,0.001411474,0.000604208,0.001814946,0.029883447,-0.042620768,-0.044106202,0.021616848,-0.029086899,0.561233949,0.042364899,0.124660106,0.003797400,0.032256877,0.004795664,-0.116665293,-0.426974266,0.049556554,0.031361546,0.000460099,0.002158493,0.005720568,-0.085728370,-0.269726756,0.252936028,-0.243249355,0.278665231,0.269639472,0.657448222,0.007024606,0.105595636,0.038838557,-0.643897102,0.487404237,0.265257906,0.043999771,-0.001159351,-0.083224830,0.032875433,0.002778547,1
26,0.260000,1,0.028456470540,0,0.266429034,0.267688357,0.888480200,0.000930212,0.001525406,-0.001560426,0.002372148,0.041994406,0.266049020,-0.217532286,0.930019863,0.000984877,0.001439747,0.000611105,0.001848325,0.031731772,-0.045073159,-0.046638933,0.023373707,-0.030986420,0.564992827,0.044889081,0.132118895,0.004032149,0.034156806,0.005096970,-0.123535129,-0.422319404,0.052667367,0.033245918,0.000488720,0.002296769,0.006094397,-0.058572053,-0.255480114,0.188353646,-0.205842006,0.220023865,0.247306035,0.564784933,0.002430698,0.079459198,0.035504891,-0.591744323,0.419936516,0.213171240,0.007319023,-0.001360051,-0.094251696,0.025196682,0.002830324,1
27,0.270000,1,0.027925646163,0,0.267360109,0.269226444,0.886907668,0.000931074,0.001538087,-0.001572532,0.002388612,0.044383018,0.267049792,-0.216065777,0.930640110,0.001000771,0.001466509,0.000620247,0.001880664,0.033612436,-0.047534123,-0.049198636,0.025155860,-0.032910266,0.568779571,0.047440227,0.139643430,0.004267601,0.036067296,0.005402159,-0.130469356,-0.417615801,0.055804706,0.035134691,0.000517226,0.002426722,0.006471513,-0.034456954,-0.241181652,0.125384950,-0.169396220,0.164099134,0.226337760,0.476462796,-0.001855839,0.054745462,0.032319429,-0.542577871,0.355433443,0.163142208,-0.027096831,-0.001502178,-0.104483968,0.017781944,0.002883240,1
28,0.280000,1,0.027411433381,0,0.268290215,0.270775212,0.885325268,0.000930106,0.001548768,-0.001582400,0.002401618,0.046784636,0.268065285,-0.214574013,0.931271672,0.001015493,0.001491763,0.000631562,0.001911925,0.035524360,-0.050000945,-0.051783888,0.026956849,-0.034854697,0.572588318,0.050016104,0.147224443,0.004503296,0.037985731,0.005710899,-0.137462756,-0.412870204,0.058963362,0.037024195,0.000545595,0.002547250,0.006851149,-0.013199244,-0.226678163,0.064248477,-0.134074374,0.110810447,0.206539862,0.392355508,-0.005842702,0.031403058,0.029263125,-0.495960166,0.293688436,0.115117377,-0.059330521,-0.001604668,-0.113960446,0.010628876,0.002937369,1
29,0.290000,1,0.026913230244,0,0.269217656,0.272332712,0.883735140,0.000927441,0.001557500,-0.001590128,0.002411319,0.049195955,0.269094308,-0.213058502,0.931916647,0.001029023,0.001515511,0.000644975,0.001942075,0.037466435,-0.052471212,-0.054393257,0.028770376,-0.036816067,0.576413474,0.052614614,0.154853102,0.004738805,0.039909640,0.006022871,-0.144510415,-0.408089064,0.062138332,0.038910990,0.000573814,0.002657330,0.007232563,0.005367664,-0.211928365,0.005006958,-0.100014183,0.060088830,0.187722094,0.312341861,-0.009537391,0.009382851,0.026317323,-0.451620340,0.234463738,0.068978281,-0.089550414,-0.001684251,-0.122754053,0.003721323,0.002992465,1
