step,t_s,leg,clearance,contact,L_ee_x,L_ee_y,L_ee_z,L_ee_dx,L_ee_dy,L_ee_dz,L_ee_step_dist,L_ee_cum_dist,R_ee_x,R_ee_y,R_ee_z,R_ee_dx,R_ee_dy,R_ee_dz,R_ee_step_dist,R_ee_cum_dist,q_WaistYaw,q_WaistRoll,q_WaistPitch,q_LeftShoulderPitch,q_LeftShoulderRoll,q_LeftShoulderYaw,q_LeftElbow,q_LeftWristRoll,q_LeftWristPitch,q_LeftWristYaw,q_RightShoulderPitch,q_RightShoulderRoll,q_RightShoulderYaw,q_RightElbow,q_RightWristRoll,q_RightWristPitch,q_RightWristYaw,u_aWaistYaw,u_aWaistRoll,u_aWaistPitch,u_aLeftShoulderPitch,u_aLeftShoulderRoll,u_aLeftShoulderYaw,u_aLeftElbow,u_aLeftWristRoll,u_aLeftWristPitch,u_aLeftWristYaw,u_aRightShoulderPitch,u_aRightShoulderRoll,u_aRightShoulderYaw,u_aRightElbow,u_aRightWristRoll,u_aRightWristPitch,u_aRightWristYaw,phi_max,n_active
20,0.200000,1,0.033702231671,0,0.260708039,0.259781209,0.899461958,0.000859846,0.001489082,-0.001340378,0.002180209,0.027540820,0.264489075,-0.261868253,0.927847174,0.001238818,-0.001957831,0.001197029,0.002607806,0.028928881,-0.009259798,-0.034678738,0.034870385,-0.035207074,0.531715844,0.036086659,0.065168033,0.001456116,0.018933771,0.004608447,-0.078176428,-0.548400883,-0.041201738,0.076151694,-0.004252905,0.026775224,-0.003612886,-0.273990059,-0.186482701,0.548495333,-0.575843380,0.655237187,0.191632767,1.636486876,0.009083513,0.315555519,0.039643935,-1.511062616,-1.548881029,-0.083221967,1.123057288,-0.087811951,0.123024514,-0.083127904,-0.007210932,0
21,0.210000,1,0.032863490893,0,0.261582413,0.261294671,0.898084435,0.000874374,0.001513462,-0.001377524,0.002225459,0.029766279,0.265743052,-0.263866518,0.929100276,0.001253977,-0.001998265,0.001253102,0.002671289,0.031600170,-0.009842248,-0.037349331,0.037719568,-0.038433321,0.534276150,0.038644896,0.070929309,0.001570634,0.020499157,0.004945246,-0.085051340,-0.553039506,-0.045135834,0.083013269,-0.004615516,0.029040459,-0.003983172,-0.291324138,-0.126004278,0.484902510,-0.487751481,0.606210291,0.166693392,1.543292165,0.012872360,0.285864010,0.032075570,-1.420329689,-1.410107274,0.000386380,0.979464013,-0.073673372,0.064019216,-0.076796438,-0.006397943,0
22,0.220000,1,0.032028161790,0,0.262469133,0.262829407,0.896672315,0.000886720,0.001534736,-0.001412120,0.002266224,0.032032503,0.267008981,-0.265900076,0.930409329,0.001265929,-0.002033558,0.001309053,0.002729754,0.034329923,-0.010452098,-0.040038572,0.040623601,-0.041717151,0.536901978,0.041222296,0.076854234,0.001686060,0.022096099,0.005286009,-0.092077359,-0.557833017,-0.049078251,0.089987151,-0.004986908,0.031317997,-0.004361770,-0.305219576,-0.070042152,0.423099230,-0.407035643,0.555889781,0.144162635,1.453131928,0.015679935,0.256854277,0.025284861,-1.331861984,-1.275324899,0.077266869,0.846915437,-0.060262041,0.010274907,-0.070270331,-0.005617397,0
23,0.230000,1,0.031199170678,0,0.263366127,0.264382431,0.895228122,0.000896994,0.001553023,-0.001444193,0.002302645,0.034335148,0.268283827,-0.267964009,0.931773914,0.001274846,-0.002063933,0.001364585,0.002783369,0.037113292,-0.011091079,-0.042740414,0.043576123,-0.045049757,0.539588428,0.043816365,0.082933488,0.001802774,0.023721627,0.005629980,-0.099245411,-0.562767539,-0.053020630,0.097058978,-0.005365668,0.033601937,-0.004748048,-0.316489757,-0.018372342,0.363175643,-0.332496663,0.503381210,0.126780649,1.365136227,0.017480061,0.228479442,0.019240736,-1.246360142,-1.144129859,0.148066554,0.724683992,-0.047620158,-0.038700173,-0.063590625,-0.004872574,0
24,0.240000,1,0.030379474476,0,0.264271429,0.265950909,0.893754374,0.000905302,0.001568478,-0.001473748,0.002334872,0.036670020,0.269564725,-0.270053605,0.933193345,0.001280898,-0.002089596,0.001419432,0.002832295,0.039945588,-0.011760583,-0.045449259,0.046570956,-0.048423067,0.542330467,0.046424851,0.089158056,0.001921056,0.025372840,0.005976480,-0.106546649,-0.567829593,-0.056955283,0.104215497,-0.005750454,0.035886904,-0.005141353,-0.325665904,0.029269826,0.305185704,-0.263396832,0.448139070,0.116205874,1.278875108,0.018348395,0.200760695,0.013886646,-1.164147307,-1.016238985,0.213118131,0.612012513,-0.035730274,-0.083339555,-0.056806459,-0.004166509,0
25,0.250000,1,0.029572032847,0,0.265183171,0.267532180,0.892253595,0.000911743,0.001581272,-0.001500779,0.002363056,0.039033075,0.270848975,-0.272164354,0.934666694,0.001284250,-0.002110750,0.001473349,0.002876686,0.042822274,-0.012461735,-0.048159942,0.049602106,-0.051829626,0.545122844,0.049046015,0.095519137,0.002041085,0.027046901,0.006324903,-0.113972523,-0.573006060,-0.060875129,0.111444485,-0.006140001,0.038168001,-0.005541018,-0.333130249,0.073165773,0.249152610,-0.199261753,0.389808284,0.113500728,1.194174460,0.018392796,0.173751341,0.009159538,-1.085380911,-0.891406480,0.272579480,0.508168453,-0.024542717,-0.124027278,-0.049968907,-0.003502007,0
26,0.260000,1,0.028779784259,0,0.266099588,0.269123764,0.890728316,0.000916416,0.001591583,-0.001525279,0.002387349,0.041420424,0.272134036,-0.274291948,0.936192807,0.001285061,-0.002127593,0.001526113,0.002916686,0.045738959,-0.013195454,-0.050867699,0.052663775,-0.055262525,0.547960035,0.051678799,0.102008105,0.002162950,0.028741039,0.006674715,-0.121514812,-0.578284151,-0.064773663,0.118734673,-0.006533122,0.040440764,-0.005946362,-0.339184714,0.113602708,0.195071898,-0.139776394,0.328164057,0.119349352,1.111024102,0.017728682,0.147521780,0.004995633,-1.010155215,-0.769393282,0.326521976,0.412468019,-0.013996438,-0.161102002,-0.043125779,-0.002881631,0
27,0.270000,1,0.028005624032,0,0.267019008,0.270723359,0.889181074,0.000919420,0.001599595,-0.001547242,0.002407903,0.043828327,0.273417518,-0.276432275,0.937770327,0.001283481,-0.002140328,0.001577520,0.002952439,0.048691398,-0.013962486,-0.053568138,0.055750359,-0.058715350,0.550836206,0.054322933,0.108616491,0.002286654,0.030452551,0.007025443,-0.129165639,-0.583651382,-0.068644939,0.126075679,-0.006928697,0.042701124,-0.006356704,-0.344096282,0.150867809,0.142913001,-0.084714047,0.263095059,0.134165949,1.029522810,0.016469583,0.122152116,0.001332254,-0.938567162,-0.649949510,0.374993133,0.324290962,-0.004035690,-0.194858694,-0.036317457,-0.002307700,0
28,0.280000,1,0.027252383645,0,0.267939860,0.272328845,0.887614412,0.000920852,0.001605487,-0.001566662,0.002424868,0.046253195,0.274697174,-0.278581428,0.939397712,0.001279656,-0.002149153,0.001627385,0.002984084,0.051675483,-0.014763437,-0.056257217,0.058856451,-0.062182152,0.553745194,0.056979003,0.115335979,0.002412130,0.032178816,0.007376671,-0.136917481,-0.589095553,-0.072483562,0.133457931,-0.007325672,0.044945375,-0.006771359,-0.348137970,0.185244800,0.092619521,-0.033870449,0.194607994,0.158160161,0.949837151,0.014722686,0.097727551,-0.001891334,-0.870777945,-0.532791661,0.418065171,0.243094724,0.005376751,-0.225549378,-0.029573782,-0.001580740,0
29,0.290000,1,0.026522810994,0,0.268860669,0.273938281,0.886030873,0.000920809,0.001609435,-0.001583539,0.002438394,0.048691589,0.275970897,-0.280735698,0.941073255,0.001273724,-0.002154270,0.001675542,0.003011759,0.054687241,-0.015598797,-0.058931210,0.061976833,-0.065657426,0.556680492,0.059648489,0.122158420,0.002539254,0.033917296,0.007728031,-0.144763180,-0.594604719,-0.076284687,0.140872613,-0.007723051,0.047170139,-0.007189645,-0.351639850,0.217011916,0.044107572,0.013017269,0.122844601,0.191395614,0.872161560,0.012585576,0.074334528,-0.004733196,-0.807095383,-0.417558704,0.455876912,0.168435180,0.014249496,-0.253383630,-0.022912024,-0.000292030,0
30,0.300000,1,0.025819551345,0,0.269780058,0.275549892,0.884432997,0.000919389,0.001611611,-0.001597877,0.002448627,0.051140216,0.277236715,-0.282891577,0.942795099,0.001265817,-0.002155879,0.001721844,0.003035598,0.057722839,-0.016468971,-0.061586678,0.065106478,-0.069136087,0.559635250,0.062333790,0.129075844,0.002667850,0.035665549,0.008079203,-0.152695957,-0.600167164,-0.080044005,0.148311604,-0.008119891,0.049372348,-0.007610888,-0.946791323,1.145118426,0.580880370,0.056396630,0.048111913,0.233870576,0.796668452,0.010142465,0.052056419,-0.007247755,0.152641803,-0.047305240,0.627863352,0.671751254,0.024257696,-0.136880235,-0.016335919,0.000951995,1
31,0.310000,1,0.025145128611,0,0.270696747,0.277162070,0.882823310,0.000916690,0.001612178,-0.001609687,0.002455713,0.053595929,0.278492781,-0.285045755,0.944561260,0.001256067,-0.002154179,0.001766161,0.003055735,0.060778574,-0.017374309,-0.064220444,0.068240533,-0.072613447,0.562602293,0.065038232,0.136080485,0.002797704,0.037421235,0.008429901,-0.160709443,-0.605771365,-0.083757735,0.155767438,-0.008515307,0.051549219,-0.008034423,-0.879421143,1.056828055,0.458728437,0.097141165,-0.029056161,0.285660999,0.723428698,0.007458291,0.030966965,-0.009483871,0.080543723,0.027572691,0.630247471,0.533811599,0.031680671,-0.178108062,-0.009835742,0.001316417,1
32,0.320000,1,0.024591718874,0,0.271629639,0.278752193,0.881214071,0.000932892,0.001590123,-0.001609239,0.002447127,0.056043056,0.279705734,-0.287232771,0.946287092,0.001212952,-0.002187016,0.001725831,0.003038550,0.063817124,-0.018374326,-0.066739699,0.071432677,-0.076085166,0.565574147,0.067766060,0.143164792,0.002928573,0.039182127,0.008779875,-0.168707666,-0.611380297,-0.087408679,0.163290448,-0.008908297,0.053712402,-0.008459591,-0.809605038,0.975229215,0.345665287,0.130023304,-0.087225276,0.302203467,0.656311580,0.004958274,0.014029893,-0.011923445,0.027588792,0.098933686,0.620539825,0.398809596,0.038867108,-0.213483353,-0.003297020,0.001645670,1
