step,t_s,leg,clearance,contact,L_ee_x,L_ee_y,L_ee_z,L_ee_dx,L_ee_dy,L_ee_dz,L_ee_step_dist,L_ee_cum_dist,R_ee_x,R_ee_y,R_ee_z,R_ee_dx,R_ee_dy,R_ee_dz,R_ee_step_dist,R_ee_cum_dist,q_WaistYaw,q_WaistRoll,q_WaistPitch,q_LeftShoulderPitch,q_LeftShoulderRoll,q_LeftShoulderYaw,q_LeftElbow,q_LeftWristRoll,q_LeftWristPitch,q_LeftWristYaw,q_RightShoulderPitch,q_RightShoulderRoll,q_RightShoulderYaw,q_RightElbow,q_RightWristRoll,q_RightWristPitch,q_RightWristYaw,u_aWaistYaw,u_aWaistRoll,u_aWaistPitch,u_aLeftShoulderPitch,u_aLeftShoulderRoll,u_aLeftShoulderYaw,u_aLeftElbow,u_aLeftWristRoll,u_aLeftWristPitch,u_aLeftWristYaw,u_aRightShoulderPitch,u_aRightShoulderRoll,u_aRightShoulderYaw,u_aRightElbow,u_aRightWristRoll,u_aRightWristPitch,u_aRightWristYaw,phi_max,n_active
20,0.200000,1,0.003639526339,0,0.256003513,0.255028825,0.896000012,0.000421268,0.001127262,-0.001585992,0.001990868,0.025413810,0.250846240,-0.233050190,0.914270151,0.000116953,0.000697024,-0.000103888,0.000714362,0.007717059,-0.037351058,-0.016211757,0.001641503,0.006125103,0.527108956,0.028714217,0.090187021,0.002585460,0.023713593,0.003152446,-0.048633797,-0.449074388,0.033481239,0.037530752,0.000324996,0.002131875,0.003565547,-0.624332057,-0.437029750,0.181103453,-0.088469712,0.517429017,0.345321645,1.176461531,0.060061948,0.274192872,0.067643393,-0.668911965,1.141525718,0.439122712,0.299189059,0.008847416,0.020005106,0.006387895,0.008739083,2
21,0.210000,1,0.003716908332,0,0.256431435,0.256175318,0.894384541,0.000427923,0.001146492,-0.001615471,0.002026650,0.027440459,0.250970748,-0.232325354,0.914170091,0.000124509,0.000724836,-0.000100060,0.000742228,0.008459287,-0.040360182,-0.017634336,0.001794705,0.006691354,0.529309308,0.030930577,0.097344373,0.002813535,0.025603968,0.003416012,-0.052531011,-0.444586452,0.036159863,0.040468544,0.000358668,0.002352773,0.003826570,-0.578112083,-0.419628094,0.184228265,-0.130368246,0.476185324,0.309319908,1.060247786,0.053598192,0.238752221,0.062629129,-0.600051409,1.050594400,0.392497593,0.233474553,0.007310733,0.001164153,0.003921358,0.008857509,2
22,0.220000,1,0.003795770893,0,0.256865818,0.257338493,0.892743041,0.000434383,0.001163176,-0.001641501,0.002058201,0.029498660,0.251102837,-0.231573779,0.914074817,0.000132089,0.000751575,-0.000095274,0.000769019,0.009228305,-0.043431738,-0.019100619,0.001966017,0.007248757,0.531561403,0.033181469,0.104619372,0.003047615,0.027521762,0.003686342,-0.056495115,-0.439984363,0.038882399,0.043436254,0.000393225,0.002575672,0.004088232,-0.534718961,-0.403415937,0.186611950,-0.169937753,0.437605923,0.275047492,0.949318649,0.047406521,0.205058701,0.057756602,-0.536086720,0.964289691,0.348982803,0.171465064,0.005788081,-0.016323966,0.001696434,0.008984499,2
23,0.230000,1,0.003875915381,0,0.257306543,0.258515899,0.891078788,0.000440725,0.001177406,-0.001664252,0.002085727,0.031584387,0.251242520,-0.230796519,0.913985252,0.000139683,0.000777260,-0.000089565,0.000794774,0.010023080,-0.046561106,-0.020608865,0.002155752,0.007793124,0.533861116,0.035463294,0.112000396,0.003287055,0.029463432,0.003962936,-0.060519224,-0.435277215,0.041644186,0.046427312,0.000428513,0.002798688,0.004350286,-0.605977687,-0.422769918,0.163172275,-0.329313605,0.027123683,0.948755363,0.919692289,-0.005553755,0.198897216,0.079553371,-0.609420827,1.022369675,0.354392549,0.239867768,0.016628099,0.057144999,0.010654467,0.009119151,2
24,0.240000,1,0.003957157895,0,0.257753567,0.259705175,0.889394899,0.000447024,0.001189276,-0.001683889,0.002109429,0.033693816,0.251389800,-0.229994606,0.913902282,0.000147280,0.000801913,-0.000082970,0.000819536,0.010842616,-0.049743945,-0.022157452,0.002364148,0.008320497,0.536204590,0.037772622,0.119476351,0.003531236,0.031425607,0.004245304,-0.064596943,-0.430473638,0.044440870,0.049435516,0.000464379,0.003020071,0.004612510,-0.573454651,-0.404162429,0.164828601,-0.337855859,0.023596597,0.899940844,0.786850556,0.000691456,0.156970079,0.075546601,-0.559649856,0.942947441,0.315975558,0.184405228,0.014798428,0.038520091,0.008396325,0.009272158,2
25,0.250000,1,0.004039459802,0,0.258211751,0.260909655,0.887698984,0.000458184,0.001204480,-0.001695914,0.002129984,0.035823800,0.251544672,-0.229168651,0.913826322,0.000154873,0.000825955,-0.000075960,0.000843775,0.011686391,-0.052987382,-0.023748316,0.002588862,0.008814938,0.538550777,0.040176827,0.127044276,0.003774862,0.033407672,0.004535629,-0.068735603,-0.425567824,0.047272994,0.052467707,0.000501909,0.003247168,0.004875799,-0.541508698,-0.382735783,0.169869832,-0.347672403,0.013667297,0.856235106,0.669591536,0.003135098,0.123435503,0.071988774,-0.513356138,0.864623375,0.279004335,0.125058581,0.013059789,0.022670373,0.006268726,0.009434135,2
26,0.260000,1,0.004122602513,0,0.258680919,0.262126694,0.885994025,0.000469168,0.001217039,-0.001704960,0.002146669,0.037970469,0.251707165,-0.228319737,0.913758310,0.000162493,0.000848914,-0.000068012,0.000866997,0.012553388,-0.056288165,-0.025379596,0.002830058,0.009275594,0.540899322,0.042671025,0.134690886,0.004018557,0.035405434,0.004833507,-0.072930228,-0.420567716,0.050136715,0.055518339,0.000540918,0.003478117,0.005139928,-0.380096489,-0.336975549,0.188492070,-0.283661125,0.348567031,0.100102165,0.537111874,0.027849505,0.081001824,0.041414820,-0.314006743,0.644870287,0.192364593,-0.059931784,-0.001232152,-0.078229838,-0.007567917,0.009603444,2
27,0.270000,1,0.004206412651,0,0.259160953,0.263353817,0.884282605,0.000480034,0.001227123,-0.001711420,0.002159912,0.040130382,0.251877357,-0.227448939,0.913699121,0.000170192,0.000870798,-0.000059189,0.000889246,0.013442634,-0.059643099,-0.027049150,0.003088241,0.009701483,0.543249235,0.045250847,0.142404455,0.004262565,0.037415540,0.005138585,-0.077176189,-0.415481145,0.053028336,0.058581477,0.000581233,0.003711334,0.005404684,-0.347976270,-0.322568717,0.191195140,-0.313696309,0.316212968,0.089481844,0.445994586,0.022165203,0.054428723,0.038573818,-0.275340354,0.580894323,0.162753152,-0.103646066,-0.002287882,-0.088590327,-0.008560739,0.009770012,2
28,0.280000,1,0.004290554955,0,0.259647233,0.264583447,0.882562166,0.000486280,0.001229631,-0.001720439,0.002169878,0.042300260,0.252055119,-0.226557631,0.913649981,0.000177762,0.000891308,-0.000049140,0.000910189,0.014352823,-0.063036042,-0.028752401,0.003365274,0.010099005,0.545634005,0.047840680,0.150171735,0.004509358,0.039433745,0.005447804,-0.081453550,-0.410330087,0.055939195,0.061638621,0.000621425,0.003936727,0.005668683,-0.281962011,-0.281996065,0.228382477,-0.352953460,0.284586014,0.074169640,0.352400611,0.016800529,0.027854931,0.035305098,-0.229599064,0.549050200,0.164439358,-0.115377230,-0.003233513,-0.103195809,-0.006689463,0.009935897,2
29,0.290000,1,0.004375025949,0,0.260140062,0.265813878,0.880835329,0.000492829,0.001230430,-0.001726837,0.002176880,0.044477140,0.252240538,-0.225646710,0.913611468,0.000185419,0.000910921,-0.000038513,0.000930398,0.015283221,-0.066463783,-0.030487909,0.003661426,0.010465158,0.548050395,0.050439460,0.157983615,0.004758368,0.041457394,0.005760881,-0.085758446,-0.405120940,0.058866328,0.064685401,0.000661388,0.004153262,0.005931826,-0.266367797,-0.277935330,0.222092612,-0.375100067,0.256590124,0.064388301,0.273121311,0.011824552,0.004919659,0.032530502,-0.196885491,0.485130845,0.139354611,-0.161197850,-0.004132090,-0.118864422,-0.007487901,0.009921610,2
