step,t_s,leg,clearance,contact,L_ee_x,L_ee_y,L_ee_z,L_ee_dx,L_ee_dy,L_ee_dz,L_ee_step_dist,L_ee_cum_dist,R_ee_x,R_ee_y,R_ee_z,R_ee_dx,R_ee_dy,R_ee_dz,R_ee_step_dist,R_ee_cum_dist,q_WaistYaw,q_WaistRoll,q_WaistPitch,q_LeftShoulderPitch,q_LeftShoulderRoll,q_LeftShoulderYaw,q_LeftElbow,q_LeftWristRoll,q_LeftWristPitch,q_LeftWristYaw,q_RightShoulderPitch,q_RightShoulderRoll,q_RightShoulderYaw,q_RightElbow,q_RightWristRoll,q_RightWristPitch,q_RightWristYaw,u_aWaistYaw,u_aWaistRoll,u_aWaistPitch,u_aLeftShoulderPitch,u_aLeftShoulderRoll,u_aLeftShoulderYaw,u_aLeftElbow,u_aLeftWristRoll,u_aLeftWristPitch,u_aLeftWristYaw,u_aRightShoulderPitch,u_aRightShoulderRoll,u_aRightShoulderYaw,u_aRightElbow,u_aRightWristRoll,u_aRightWristPitch,u_aRightWristYaw,phi_max,n_active
10,0.100000,1,0.041501338546,0,0.253200848,0.246599480,0.910811021,0.000553795,0.001018215,-0.000850128,0.001437418,0.008594259,0.253547766,-0.245255738,0.918463426,0.000767116,-0.001098164,0.000549673,0.001447955,0.006927241,-0.004015523,-0.010826847,0.010730759,-0.009176186,0.510342411,0.012234321,0.019158912,0.000465868,0.005807756,0.001560496,-0.020424486,-0.512865813,-0.006511289,0.018440682,-0.001417587,0.006666667,-0.000606840,0.260903350,-1.113493513,0.738740931,-2.772451359,0.112096198,1.263067167,3.883664965,-0.032145141,0.832722550,0.032987800,-3.967721049,-1.324942304,-4.081132817,4.453667884,-0.012491587,1.250502910,-0.302331997,-0.015220432,0
11,0.110000,1,0.040876001399,0,0.253799723,0.247685318,0.909902009,0.000598875,0.001085839,-0.000909012,0.001537531,0.010131789,0.254402723,-0.246495056,0.919096030,0.000854957,-0.001239317,0.000632604,0.001633109,0.008560350,-0.004581048,-0.012823442,0.012759926,-0.010937160,0.512206933,0.014335325,0.022486601,0.000549833,0.006848177,0.001838799,-0.024897532,-0.515625229,-0.008903045,0.022778422,-0.001641542,0.008305949,-0.000809541,0.009876388,-0.970132693,0.740189149,-2.140432029,0.635044166,0.721158869,3.509720636,0.052437777,0.635748457,0.051913247,-3.753624520,-1.364636558,-3.158746848,3.995585015,-0.110734176,0.921455008,-0.247538720,-0.013969880,0
12,0.120000,1,0.040188945139,0,0.254445433,0.248841716,0.908940588,0.000645710,0.001156398,-0.000961421,0.001636621,0.011768410,0.255336676,-0.247861079,0.919811514,0.000933953,-0.001366023,0.000715484,0.001802833,0.010363183,-0.005120482,-0.014931386,0.014862966,-0.012975378,0.514082665,0.016562636,0.026202657,0.000630584,0.007971870,0.002120401,-0.029767350,-0.518517139,-0.011702914,0.027561529,-0.001866746,0.010070282,-0.001042474,0.492572252,-1.107598402,0.929999970,-2.367724315,0.527125015,0.308707977,2.824100237,0.043649581,0.543698683,0.098282777,-3.081662144,-1.089031459,-4.359475221,3.661963489,-0.146753218,0.832731150,-0.389971515,-0.012754582,0
13,0.130000,1,0.039449898052,0,0.255131384,0.250057247,0.907923199,0.000685951,0.001215531,-0.001017390,0.001727173,0.013495583,0.256338634,-0.249336094,0.920604968,0.001001958,-0.001475015,0.000793455,0.001951707,0.012314890,-0.005658928,-0.017136344,0.017040026,-0.015227639,0.516021902,0.018862063,0.030269685,0.000716578,0.009159138,0.002407194,-0.035012530,-0.521545513,-0.014818658,0.032744195,-0.002103024,0.011926760,-0.001300162,-0.033224224,-0.822796651,1.032572804,-1.418107947,0.833698163,0.641657348,2.239479261,0.060714877,0.579319533,0.064783653,-2.332393805,-2.499774032,-0.994272312,2.649890251,-0.213132170,0.819048254,-0.125392103,-0.011502124,0
14,0.140000,1,0.038660544786,0,0.255852296,0.251324592,0.906855489,0.000720912,0.001267344,-0.001067709,0.001807174,0.015302757,0.257406476,-0.250928277,0.921481749,0.001067841,-0.001592184,0.000876781,0.002108098,0.014422988,-0.006148117,-0.019452061,0.019310085,-0.017716673,0.518013851,0.021192360,0.034619123,0.000806937,0.010400776,0.002703815,-0.040565877,-0.524682791,-0.018370349,0.038293057,-0.002353977,0.013866511,-0.001596846,-0.069534186,-0.701746185,0.980881128,-1.278129900,0.811189326,0.568398951,2.133651173,0.061179382,0.542312259,0.058772050,-2.123161630,-2.428441536,-0.796352696,2.313402247,-0.209577366,0.672650138,-0.113925563,-0.010548461,0
15,0.150000,1,0.037855384273,0,0.256602755,0.252640345,0.905737752,0.000750459,0.001315754,-0.001117738,0.001882481,0.017185238,0.258515008,-0.252597109,0.922409885,0.001108533,-0.001668832,0.000928136,0.002208003,0.016630992,-0.006640629,-0.021850059,0.021683402,-0.020347518,0.520089169,0.023586824,0.039192508,0.000903367,0.011700345,0.003006915,-0.046352463,-0.528070045,-0.022021468,0.044106908,-0.002626243,0.015888167,-0.001906070,-0.104115952,-0.596627088,0.916860615,-1.147903700,0.785473642,0.498627082,2.034957077,0.060758034,0.506423911,0.052460380,-1.963422485,-2.317519183,-0.637013248,2.041159802,-0.198442285,0.554743484,-0.105945842,-0.009613808,0
16,0.160000,1,0.037037918679,0,0.257380038,0.254000039,0.904572141,0.000777283,0.001359693,-0.001165611,0.001952328,0.019137566,0.259658381,-0.254335791,0.923389993,0.001143373,-0.001738682,0.000980108,0.002300202,0.018931194,-0.007140094,-0.024318230,0.024154807,-0.023106176,0.522245607,0.026038127,0.043979259,0.001005916,0.013054146,0.003315892,-0.052351365,-0.531700144,-0.025752222,0.050152099,-0.002919467,0.017977088,-0.002226687,-0.075979553,-0.460905473,0.818248396,-1.146945128,0.963947659,-0.052197791,2.167314079,0.049442807,0.470271771,0.057541241,-1.742708680,-2.225552523,-0.550388309,1.779670098,-0.143377769,0.423639513,-0.105651039,-0.008696970,0
17,0.170000,1,0.036211187046,0,0.258181493,0.255399425,0.903360874,0.000801455,0.001399386,-0.001211267,0.002016874,0.021154439,0.260831654,-0.256138014,0.924422903,0.001173273,-0.001802223,0.001032909,0.002385682,0.021316876,-0.007649970,-0.026846065,0.026717898,-0.025979624,0.524480592,0.028539293,0.048969506,0.001114540,0.014458590,0.003630115,-0.058546609,-0.535561994,-0.029546677,0.056401406,-0.003232535,0.020121483,-0.002557898,-0.176095005,-0.393904371,0.748466069,-0.922630912,0.826513942,0.186312316,1.967414915,0.003859731,0.414685716,0.063728327,-1.761204841,-2.006973102,-0.394552490,1.619889681,-0.132003407,0.337726181,-0.100740184,-0.007805210,0
18,0.180000,1,0.035378649345,0,0.259005184,0.256830562,0.902102936,0.000823692,0.001431137,-0.001257937,0.002075820,0.023230259,0.262029966,-0.257998423,0.925508962,0.001198311,-0.001860409,0.001086059,0.002465075,0.023781951,-0.008167445,-0.029419990,0.029362814,-0.028967766,0.526811972,0.031035239,0.054176484,0.001228109,0.015910060,0.003950092,-0.064916124,-0.539646400,-0.033396171,0.062828680,-0.003559941,0.022308243,-0.002899674,-0.221853023,-0.321175714,0.680462234,-0.784967617,0.758105876,0.222650973,1.841105745,0.000981517,0.378327611,0.056558223,-1.690320283,-1.842769950,-0.276684008,1.444880541,-0.117514359,0.259176703,-0.095117553,-0.006919393,0
19,0.190000,1,0.034541525877,0,0.259848193,0.258292127,0.900802336,0.000843009,0.001461565,-0.001300600,0.002130352,0.025360611,0.263250257,-0.259910422,0.926650145,0.001220292,-0.001911999,0.001141183,0.002539124,0.026321075,-0.008702529,-0.032033305,0.032082576,-0.032048172,0.529226003,0.033549817,0.059580203,0.001342063,0.017402999,0.004276441,-0.071461760,-0.543931503,-0.037285120,0.069417943,-0.003900547,0.024528774,-0.003251524,-0.251807128,-0.251598845,0.613743290,-0.673439620,0.704633450,0.213942183,1.734462337,0.004653974,0.346142526,0.047931983,-1.602448395,-1.692426024,-0.174778615,1.278242762,-0.102534328,0.187856596,-0.089238212,-0.006052784,0
20,0.200000,1,0.033702231671,0,0.260708039,0.259781209,0.899461958,0.000859846,0.001489082,-0.001340378,0.002180209,0.027540820,0.264489075,-0.261868253,0.927847174,0.001238818,-0.001957831,0.001197029,0.002607806,0.028928881,-0.009259798,-0.034678738,0.034870385,-0.035207074,0.531715844,0.036086659,0.065168033,0.001456116,0.018933771,0.004608447,-0.078176428,-0.548400883,-0.041201738,0.076151694,-0.004252905,0.026775224,-0.003612886,-0.273990059,-0.186482701,0.548495333,-0.575843380,0.655237187,0.191632767,1.636486876,0.009083513,0.315555519,0.039643935,-1.511062616,-1.548881029,-0.083221967,1.123057288,-0.087811951,0.123024514,-0.083127904,-0.005210932,0
21,0.210000,1,0.032863490893,0,0.261582413,0.261294671,0.898084435,0.000874374,0.001513462,-0.001377524,0.002225459,0.029766279,0.265743052,-0.263866518,0.929100276,0.001253977,-0.001998265,0.001253102,0.002671289,0.031600170,-0.009842248,-0.037349331,0.037719568,-0.038433321,0.534276150,0.038644896,0.070929309,0.001570634,0.020499157,0.004945246,-0.085051340,-0.553039506,-0.045135834,0.083013269,-0.004615516,0.029040459,-0.003983172,-0.291324138,-0.126004278,0.484902510,-0.487751481,0.606210291,0.166693392,1.543292165,0.012872360,0.285864010,0.032075570,-1.420329689,-1.410107274,0.000386380,0.979464013,-0.073673372,0.064019216,-0.076796438,-0.004397943,0
22,0.220000,1,0.032028161790,0,0.262469133,0.262829407,0.896672315,0.000886720,0.001534736,-0.001412120,0.002266224,0.032032503,0.267008981,-0.265900076,0.930409329,0.001265929,-0.002033558,0.001309053,0.002729754,0.034329923,-0.010452098,-0.040038572,0.040623601,-0.041717151,0.536901978,0.041222296,0.076854234,0.001686060,0.022096099,0.005286009,-0.092077359,-0.557833017,-0.049078251,0.089987151,-0.004986908,0.031317997,-0.004361770,-0.305219576,-0.070042152,0.423099230,-0.407035643,0.555889781,0.144162635,1.453131928,0.015679935,0.256854277,0.025284861,-1.331861984,-1.275324899,0.077266869,0.846915437,-0.060262041,0.010274907,-0.070270331,-0.003617397,0
23,0.230000,1,0.031199170678,0,0.263366127,0.264382431,0.895228122,0.000896994,0.001553023,-0.001444193,0.002302645,0.034335148,0.268283827,-0.267964009,0.931773914,0.001274846,-0.002063933,0.001364585,0.002783369,0.037113292,-0.011091079,-0.042740414,0.043576123,-0.045049757,0.539588428,0.043816365,0.082933488,0.001802774,0.023721627,0.005629980,-0.099245411,-0.562767539,-0.053020630,0.097058978,-0.005365668,0.033601937,-0.004748048,-0.316489757,-0.018372342,0.363175643,-0.332496663,0.503381210,0.126780649,1.365136227,0.017480061,0.228479442,0.019240736,-1.246360142,-1.144129859,0.148066554,0.724683992,-0.047620158,-0.038700173,-0.063590625,-0.002872574,0
24,0.240000,1,0.030379474476,0,0.264271429,0.265950909,0.893754374,0.000905302,0.001568478,-0.001473748,0.002334872,0.036670020,0.269564725,-0.270053605,0.933193345,0.001280898,-0.002089596,0.001419432,0.002832295,0.039945588,-0.011760583,-0.045449259,0.046570956,-0.048423067,0.542330467,0.046424851,0.089158056,0.001921056,0.025372840,0.005976480,-0.106546649,-0.567829593,-0.056955283,0.104215497,-0.005750454,0.035886904,-0.005141353,-0.325665904,0.029269826,0.305185704,-0.263396832,0.448139070,0.116205874,1.278875108,0.018348395,0.200760695,0.013886646,-1.164147307,-1.016238985,0.213118131,0.612012513,-0.035730274,-0.083339555,-0.056806459,-0.002166509,0
25,0.250000,1,0.029572032847,0,0.265183171,0.267532180,0.892253595,0.000911743,0.001581272,-0.001500779,0.002363056,0.039033075,0.270848975,-0.272164354,0.934666694,0.001284250,-0.002110750,0.001473349,0.002876686,0.042822274,-0.012461735,-0.048159942,0.049602106,-0.051829626,0.545122844,0.049046015,0.095519137,0.002041085,0.027046901,0.006324903,-0.113972523,-0.573006060,-0.060875129,0.111444485,-0.006140001,0.038168001,-0.005541018,-0.333130249,0.073165773,0.249152610,-0.199261753,0.389808284,0.113500728,1.194174460,0.018392796,0.173751341,0.009159538,-1.085380911,-0.891406480,0.272579480,0.508168453,-0.024542717,-0.124027278,-0.049968907,-0.001502007,0
26,0.260000,1,0.028779784259,0,0.266099588,0.269123764,0.890728316,0.000916416,0.001591583,-0.001525279,0.002387349,0.041420424,0.272134036,-0.274291948,0.936192807,0.001285061,-0.002127593,0.001526113,0.002916686,0.045738959,-0.013195454,-0.050867699,0.052663775,-0.055262525,0.547960035,0.051678799,0.102008105,0.002162950,0.028741039,0.006674715,-0.121514812,-0.578284151,-0.064773663,0.118734673,-0.006533122,0.040440764,-0.005946362,-0.339184714,0.113602708,0.195071898,-0.139776394,0.328164057,0.119349352,1.111024102,0.017728682,0.147521780,0.004995633,-1.010155215,-0.769393282,0.326521976,0.412468019,-0.013996438,-0.161102002,-0.043125779,-0.000881631,0
27,0.270000,1,0.028005624032,0,0.267019008,0.270723359,0.889181074,0.000919420,0.001599595,-0.001547242,0.002407903,0.043828327,0.273417518,-0.276432275,0.937770327,0.001283481,-0.002140328,0.001577520,0.002952439,0.048691398,-0.013962486,-0.053568138,0.055750359,-0.058715350,0.550836206,0.054322933,0.108616491,0.002286654,0.030452551,0.007025443,-0.129165639,-0.583651382,-0.068644939,0.126075679,-0.006928697,0.042701124,-0.006356704,-0.344096282,0.150867809,0.142913001,-0.084714047,0.263095059,0.134165949,1.029522810,0.016469583,0.122152116,0.001332254,-0.938567162,-0.649949510,0.374993133,0.324290962,-0.004035690,-0.194858694,-0.036317457,-0.000307700,0
28,0.280000,1,0.027252383645,0,0.267939860,0.272328845,0.887614412,0.000920852,0.001605487,-0.001566662,0.002424868,0.046253195,0.274697174,-0.278581428,0.939397712,0.001279656,-0.002149153,0.001627385,0.002984084,0.051675483,-0.014763437,-0.056257217,0.058856451,-0.062182152,0.553745194,0.056979003,0.115335979,0.002412130,0.032178816,0.007376671,-0.136917481,-0.589095553,-0.072483562,0.133457931,-0.007325672,0.044945375,-0.006771359,-0.992342403,1.179634457,0.742104449,-0.033870446,0.194607994,0.158160162,0.949837152,0.014722686,0.097727552,-0.001891334,0.148386952,-0.236783537,0.590963145,0.881030176,0.007281644,-0.067744432,-0.029574285,0.000419260,2
29,0.290000,1,0.026522810994,0,0.268860669,0.273938281,0.886030873,0.000920809,0.001609435,-0.001583539,0.002438394,0.048691589,0.275970897,-0.280735698,0.941073255,0.001273724,-0.002154270,0.001675542,0.003011759,0.054687241,-0.015598797,-0.058931210,0.061976833,-0.065657426,0.556680492,0.059648489,0.122158420,0.002539254,0.033917296,0.007728031,-0.144763180,-0.594604719,-0.076284687,0.140872613,-0.007723051,0.047170139,-0.007189645,-0.921068761,1.088592508,0.611719743,0.013017272,0.122844602,0.191395615,0.872161561,0.012585576,0.074334528,-0.004733196,0.075762862,-0.163664084,0.598695573,0.725090679,0.015914773,-0.115570224,-0.022911999,0.000789499,1
30,0.300000,1,0.025919572025,0,0.269801905,0.275526651,0.884443386,0.000941236,0.001588371,-0.001587487,0.002434946,0.051126535,0.277201807,-0.282931638,0.942703204,0.001230909,-0.002195941,0.001629949,0.002999004,0.057686246,-0.016533391,-0.061487239,0.065171426,-0.069136087,0.559635250,0.062333790,0.129075844,0.002667850,0.035665549,0.008079203,-0.152594040,-0.600137563,-0.080026715,0.148375397,-0.008119701,0.049388129,-0.007610888,-0.854014628,1.003989039,0.489480554,0.056079943,0.049663010,0.230755760,0.796023724,0.010160800,0.052003137,-0.007260722,0.011497124,-0.089282443,0.603894707,0.581584707,0.024008628,-0.158941768,-0.016419117,0.001124589,1
31,0.310000,1,0.025432790579,0,0.270759853,0.277095231,0.882853661,0.000957948,0.001568580,-0.001589725,0.002430089,0.053556624,0.278392086,-0.285162679,0.944296478,0.001190279,-0.002231040,0.001593274,0.002988784,0.060675029,-0.017560092,-0.063934408,0.068427191,-0.072613447,0.562602293,0.065038232,0.136080485,0.002797704,0.037421235,0.008429901,-0.160417325,-0.605686774,-0.083708874,0.155950691,-0.008514760,0.051594562,-0.008034423,-0.791657803,0.925598150,0.374858031,0.096286245,-0.024225090,0.275973957,0.721631375,0.007534434,0.030783249,-0.009516131,-0.046341145,-0.013137364,0.607076625,0.449826284,0.031508019,-0.198194532,-0.010084615,0.001426878,1
32,0.320000,1,0.025053165924,0,0.271731041,0.278645213,0.881263408,0.000971187,0.001549983,-0.001590253,0.002423748,0.055980372,0.279543747,-0.287422506,0.945861123,0.001151661,-0.002259828,0.001564645,0.002980144,0.063655174,-0.018672195,-0.066281179,0.071731904,-0.076085198,0.565574302,0.067765749,0.143164728,0.002928575,0.039182122,0.008779874,-0.168239459,-0.611244913,-0.087330643,0.163584143,-0.008907417,0.053785100,-0.008459599,-0.727457002,0.853437869,0.268812248,0.129270573,-0.081443333,0.290731845,0.652995550,0.005078340,0.013388501,-0.011910889,-0.087166403,0.059771920,0.599427568,0.321323676,0.038740098,-0.231993044,-0.003716589,0.001698772,1
33,0.330000,1,0.024771928482,0,0.272712230,0.280177714,0.879674321,0.000981189,0.001532500,-0.001589087,0.002415882,0.058396255,0.280658659,-0.289705069,0.947404373,0.001114912,-0.002282563,0.001543250,0.002972329,0.066627503,-0.019863464,-0.068535390,0.075074103,-0.079547321,0.568543889,0.070520863,0.150321134,0.003060199,0.040946086,0.009128894,-0.176066227,-0.616804365,-0.090891704,0.171262578,-0.009296925,0.055955820,-0.008885785,-0.661861633,0.786706528,0.170558978,0.156449270,-0.122528695,0.276711583,0.589627859,0.002890582,-0.001373002,-0.014548541,-0.112665497,0.127461994,0.586070343,0.197806005,0.045260127,-0.261120439,0.002465251,0.001942380,1
34,0.340000,1,0.024580830908,0,0.273700373,0.281693524,0.878087859,0.000988143,0.001515811,-0.001586461,0.002406443,0.060802698,0.281738525,-0.292004653,0.948932720,0.001079867,-0.002299585,0.001528347,0.002964801,0.069592304,-0.021127478,-0.070704257,0.078443183,-0.082996516,0.571505331,0.073305051,0.157542839,0.003192331,0.042711390,0.009476724,-0.183901713,-0.622357841,-0.094392823,0.178973145,-0.009682558,0.058103340,-0.009312341,-0.599237911,0.724943318,0.078920173,0.181553804,-0.158205350,0.256926677,0.528828709,0.000800204,-0.015428842,-0.017188610,-0.131056532,0.192638590,0.573975842,0.084010825,0.050797980,-0.286921102,0.008292251,0.002159674,1
35,0.350000,1,0.024472135411,0,0.274692594,0.283193150,0.876505263,0.000992222,0.001499625,-0.001582597,0.002395411,0.063198108,0.282784909,-0.294315852,0.950451938,0.001046384,-0.002311198,0.001519218,0.002957124,0.072549428,-0.022457678,-0.072794454,0.081829319,-0.086430067,0.574454521,0.076116910,0.164823508,0.003324751,0.044476556,0.009823099,-0.191748464,-0.627898570,-0.097835335,0.186703492,-0.010063665,0.060224747,-0.009738652,-0.539544504,0.667895796,-0.006346091,0.204730460,-0.189229591,0.232600062,0.470376512,-0.001190646,-0.028824337,-0.019790854,-0.142891775,0.255131435,0.563267558,-0.020704000,0.055450591,-0.309671114,0.013759346,0.002352602,1
36,0.360000,1,0.024438587941,0,0.275686204,0.284676975,0.874927679,0.000993609,0.001483825,-0.001577583,0.002382806,0.065580914,0.283799273,-0.296633509,0.951967105,0.001014364,-0.002317657,0.001515166,0.002948932,0.075498359,-0.023847802,-0.074812156,0.085223347,-0.089845462,0.577387890,0.078954461,0.172157059,0.003457252,0.046240180,0.010167755,-0.199608322,-0.633420036,-0.101220449,0.194442241,-0.010439692,0.062317463,-0.010164133,-0.482709524,0.615314915,-0.085477797,0.226084934,-0.216251476,0.204751323,0.414084214,-0.003073720,-0.041603151,-0.022321902,-0.148667148,0.314789855,0.553981555,-0.116968255,0.059320997,-0.329634109,0.018865652,0.002522990,1
