step,t_s,leg,clearance,contact,L_ee_x,L_ee_y,L_ee_z,L_ee_dx,L_ee_dy,L_ee_dz,L_ee_step_dist,L_ee_cum_dist,R_ee_x,R_ee_y,R_ee_z,R_ee_dx,R_ee_dy,R_ee_dz,R_ee_step_dist,R_ee_cum_dist,q_WaistYaw,q_WaistRoll,q_WaistPitch,q_LeftShoulderPitch,q_LeftShoulderRoll,q_LeftShoulderYaw,q_LeftElbow,q_LeftWristRoll,q_LeftWristPitch,q_LeftWristYaw,q_RightShoulderPitch,q_RightShoulderRoll,q_RightShoulderYaw,q_RightElbow,q_RightWristRoll,q_RightWristPitch,q_RightWristYaw,u_aWaistYaw,u_aWaistRoll,u_aWaistPitch,u_aLeftShoulderPitch,u_aLeftShoulderRoll,u_aLeftShoulderYaw,u_aLeftElbow,u_aLeftWristRoll,u_aLeftWristPitch,u_aLeftWristYaw,u_aRightShoulderPitch,u_aRightShoulderRoll,u_aRightShoulderYaw,u_aRightElbow,u_aRightWristRoll,u_aRightWristPitch,u_aRightWristYaw,phi_max,n_active
10,0.100000,1,0.039785718989,0,0.253291649,0.246381103,0.910106051,0.000575990,0.000975233,-0.000961634,0.001485794,0.008913874,0.252912363,-0.236296260,0.919673655,0.000575489,0.000778920,0.000707547,0.001199386,0.006496919,-0.009913333,-0.010409430,0.003020907,-0.006041527,0.513149219,0.009943855,0.028463305,0.000772721,0.007307811,0.001042165,-0.026300424,-0.485070280,0.010444321,0.007112059,0.000071942,0.000221003,0.001133804,-1.033689761,-0.568081193,1.279707825,-0.705121085,1.568405440,0.947742191,2.668356540,0.114071396,0.711118209,0.126165458,-2.135032467,2.082800465,1.421039449,1.053611044,0.020197286,0.270339935,0.193315090,0.002226583,1
11,0.110000,1,0.038987367965,0,0.253913995,0.247412849,0.909078610,0.000622345,0.001031746,-0.001027440,0.001583492,0.010497366,0.253519098,-0.235463734,0.920350925,0.000606736,0.000832526,0.000677270,0.001232851,0.007729770,-0.011648194,-0.012251864,0.003650997,-0.007150063,0.515566908,0.011624107,0.033485843,0.000920036,0.008620663,0.001226687,-0.031133859,-0.482227569,0.012377513,0.008330874,0.000090027,0.000289228,0.001349917,-0.928306874,-0.540141479,1.215697828,-0.692651063,1.447688417,0.883573882,2.487888279,0.104151014,0.654415154,0.118557825,-1.974398003,1.931148918,1.310626747,0.943579785,0.018033620,0.228505602,0.178840132,0.002218210,1
12,0.120000,1,0.038216340239,0,0.254579102,0.248497638,0.907990124,0.000665107,0.001084789,-0.001088486,0.001674496,0.012171862,0.254156352,-0.234579598,0.921000568,0.000637253,0.000884136,0.000649643,0.001268789,0.008998559,-0.013486423,-0.014151106,0.004409057,-0.008329111,0.518141437,0.013399133,0.038775217,0.001078758,0.010004627,0.001423825,-0.036180797,-0.479176578,0.014452808,0.009655051,0.000110131,0.000384487,0.001585362,-0.830017753,-0.513759802,1.149480222,-0.676464656,1.335361924,0.817794532,2.317147579,0.094949613,0.601228359,0.110567288,-1.825821088,1.786502364,1.207178050,0.842047123,0.015707415,0.190274699,0.165101107,0.002213057,1
13,0.130000,1,0.037471653216,0,0.255283450,0.249632066,0.906845077,0.000704349,0.001134428,-0.001145047,0.001759025,0.013930887,0.254823386,-0.233645771,0.921625244,0.000667035,0.000933827,0.000624676,0.001306594,0.010305153,-0.015417484,-0.016104363,0.005288687,-0.009577424,0.520860735,0.015262517,0.044313380,0.001247895,0.011454032,0.001632818,-0.041425174,-0.475932472,0.016659166,0.011073586,0.000132038,0.000502597,0.001838691,-0.738564879,-0.488916750,1.081549603,-0.656689673,1.230335509,0.752085801,2.154997156,0.086389949,0.551123170,0.102457616,-1.688382148,1.649017429,1.109873330,0.748247483,0.013350895,0.155300593,0.152027034,0.002210986,1
14,0.140000,1,0.036752358965,0,0.256023598,0.250812815,0.905647704,0.000740148,0.001180749,-0.001197372,0.001837305,0.015768192,0.255519447,-0.232664108,0.922227613,0.000696060,0.000981663,0.000602369,0.001345738,0.011650891,-0.017431546,-0.018108995,0.006283265,-0.010893384,0.523713570,0.017207680,0.050083258,0.001426527,0.012963560,0.001852869,-0.046852134,-0.472509715,0.018986243,0.012576326,0.000155517,0.000639735,0.002108530,-0.653655412,-0.465540185,1.012338158,-0.633594120,1.131719258,0.687620420,2.000588788,0.078396034,0.503773634,0.094408210,-1.561224664,1.518669502,1.018054837,0.661502844,0.011060901,0.123280137,0.139561451,0.002211844,1
15,0.150000,1,0.036057543298,0,0.256796187,0.252036665,0.904402020,0.000772588,0.001223850,-0.001245685,0.001909563,0.017677755,0.256243752,-0.231636409,0.922810332,0.000724305,0.001027699,0.000582720,0.001385766,0.013036657,-0.019519465,-0.020162519,0.007385997,-0.012275013,0.526689437,0.019228052,0.056068635,0.001613798,0.014528200,0.002083165,-0.052447932,-0.468922057,0.021424306,0.014153890,0.000180330,0.000792402,0.002393571,-0.574984096,-0.443529362,0.942230569,-0.607510724,1.038774699,0.625227700,1.853257260,0.070898558,0.458922002,0.086544191,-1.443548087,1.395310806,0.931186098,0.581208261,0.008906421,0.093945071,0.127658241,0.002215470,1
16,0.160000,1,0.035386324768,0,0.257597946,0.253300500,0.903111830,0.000801759,0.001263834,-0.001290190,0.001976027,0.019653782,0.256995493,-0.230564423,0.923376048,0.000751741,0.001071986,0.000565716,0.001426290,0.014462946,-0.021672749,-0.022262597,0.008589964,-0.013720000,0.529778477,0.021317186,0.062254072,0.001808909,0.016143217,0.002322902,-0.058199853,-0.465182532,0.023964175,0.015797605,0.000206250,0.000957397,0.002692569,-0.502245324,-0.422768842,0.871572774,-0.578797849,0.950877362,0.565500964,1.712460125,0.063836095,0.416356139,0.078954630,-1.334602911,1.278710241,0.848822655,0.506821053,0.006934275,0.067055873,0.116278714,0.002221699,1
17,0.170000,1,0.034737853569,0,0.258425704,0.254601310,0.901780756,0.000827757,0.001300810,-0.001331074,0.002036921,0.021690704,0.257773827,-0.229449859,0.923927389,0.000778335,0.001114564,0.000551341,0.001466982,0.015929928,-0.023883532,-0.024407029,0.009888154,-0.015225739,0.532971395,0.023468842,0.068624834,0.002011109,0.017804127,0.002571294,-0.064096128,-0.461303475,0.026597162,0.017499441,0.000233060,0.001131787,0.003004332,-0.435712651,-0.403417813,0.800665126,-0.546875059,0.865496067,0.513232317,1.576364318,0.056821298,0.375422648,0.072284668,-1.233994584,1.168944326,0.770796347,0.438061910,0.005202080,0.042764067,0.105418120,0.002230369,1
18,0.180000,1,0.034111310406,0,0.259276388,0.255936196,0.900412242,0.000850685,0.001334886,-0.001368513,0.002092466,0.023783170,0.258577882,-0.228294386,0.924466960,0.000804055,0.001155473,0.000539571,0.001507567,0.017437495,-0.026144539,-0.026593736,0.011273501,-0.016789358,0.536259400,0.025677049,0.075166842,0.002219693,0.019506673,0.002827581,-0.070125863,-0.457296548,0.029315032,0.019251958,0.000260563,0.001312883,0.003327724,-0.376159546,-0.385845382,0.729803195,-0.510396396,0.778225372,0.477209810,1.442003324,0.049155168,0.335118410,0.067680795,-1.141642343,1.066323969,0.697217539,0.374798903,0.003765580,0.021626657,0.095105064,0.002241323,1
19,0.190000,1,0.033505905154,0,0.260147033,0.257302402,0.899009608,0.000870645,0.001366206,-0.001402634,0.002142878,0.025926047,0.259406743,-0.227099645,0.924997335,0.000828861,0.001194741,0.000530375,0.001547810,0.018985305,-0.028449117,-0.028820786,0.012738914,-0.018407665,0.539633954,0.027936579,0.081866486,0.002433959,0.021246760,0.003091096,-0.076278999,-0.453172726,0.032109982,0.021048282,0.000288587,0.001498255,0.003661657,-0.321280417,-0.368923581,0.659304447,-0.473052893,0.695645934,0.442315735,1.313899876,0.041978867,0.296998994,0.063126505,-1.055841107,0.969211289,0.627103269,0.315865244,0.002518209,0.002196212,0.085214036,0.002254420,1
20,0.200000,1,0.032920875421,0,0.261034777,0.258697384,0.897576116,0.000887743,0.001394981,-0.001433492,0.002188370,0.028114417,0.260259446,-0.225867256,0.925521057,0.000852703,0.001232389,0.000523721,0.001587504,0.020572808,-0.030791312,-0.031086421,0.014277308,-0.020077011,0.543086332,0.030243830,0.088710331,0.002653141,0.023020360,0.003361380,-0.082546298,-0.448942272,0.034974653,0.022882086,0.000316987,0.001685789,0.004005101,-0.270862318,-0.352569994,0.589386439,-0.435067118,0.617301922,0.408952492,1.191638119,0.035248158,0.260900350,0.058687335,-0.976046648,0.877303301,0.560219078,0.260940872,0.001456581,-0.015670794,0.075722088,0.002269515,1
21,0.210000,1,0.032355485957,0,0.261936878,0.260118671,0.896114865,0.000902101,0.001421287,-0.001461251,0.002229147,0.030343564,0.261135001,-0.224598811,0.926040621,0.000875555,0.001268445,0.000519565,0.001626498,0.022199307,-0.033165634,-0.033388947,0.015881632,-0.021793662,0.546608273,0.032595312,0.095685566,0.002876520,0.024823659,0.003637976,-0.088919181,-0.444614897,0.037902034,0.024747476,0.000345640,0.001873543,0.004357066,-0.224685711,-0.336695890,0.520246135,-0.396680679,0.542822832,0.377352856,1.074883083,0.028927179,0.226689684,0.054403748,-0.901745065,0.790280508,0.496356492,0.209725222,0.000570788,-0.032108038,0.066607969,0.002286480,1
22,0.220000,1,0.031809027469,0,0.262850722,0.261563869,0.894628804,0.000913844,0.001445199,-0.001486061,0.002265411,0.032608975,0.262032392,-0.223295878,0.926558478,0.000897391,0.001302933,0.000517857,0.001664668,0.023863975,-0.035567043,-0.035726731,0.017544895,-0.023553820,0.550191945,0.034987690,0.102779965,0.003103425,0.026653048,0.003920441,-0.095389669,-0.440199791,0.040885438,0.026638961,0.000374437,0.002059730,0.004716603,-0.182529728,-0.321207828,0.452065727,-0.358140566,0.471908185,0.347621051,0.963359654,0.022987371,0.194257428,0.050297764,-0.832448874,0.707818318,0.435330074,0.161939435,-0.000153797,-0.047238943,0.057852165,0.002305197,1
23,0.230000,1,0.031280815416,0,0.263773820,0.263030660,0.893120741,0.000923098,0.001466791,-0.001508063,0.002297355,0.034906330,0.262950579,-0.221960006,0.927077023,0.000918187,0.001335873,0.000518545,0.001701914,0.025565889,-0.037990920,-0.038098184,0.019260183,-0.025353646,0.553829900,0.037417803,0.109981852,0.003333222,0.028505107,0.004208346,-0.101950332,-0.435705658,0.043918477,0.028551417,0.000403292,0.002242707,0.005082801,-0.144175536,-0.306015433,0.385008379,-0.319689909,0.404315110,0.319764101,0.856837704,0.017406284,0.163511563,0.046377799,-0.767702767,0.629592804,0.376970998,0.117321619,-0.000734971,-0.061178913,0.049436126,0.002325557,1
24,0.240000,1,0.030770189157,0,0.264703813,0.264516795,0.891593351,0.000929993,0.001486134,-0.001527390,0.002325167,0.037231498,0.263888497,-0.220592725,0.927598593,0.000937917,0.001367281,0.000521570,0.001738155,0.027304044,-0.040433051,-0.040501758,0.021020677,-0.027189286,0.557515045,0.039882678,0.117280075,0.003565318,0.030376591,0.004501281,-0.108594239,-0.431140742,0.046995049,0.030480068,0.000432132,0.002420959,0.005454784,-0.109409403,-0.291033750,0.319218715,-0.281561435,0.339847966,0.293716757,0.755121041,0.012166382,0.134373386,0.042642367,-0.707083750,0.555286723,0.321123771,0.075626457,-0.001192387,-0.074035669,0.041342035,0.002347460,1
25,0.250000,1,0.030276510903,0,0.265638472,0.266020093,0.890049185,0.000934659,0.001503299,-0.001544166,0.002349030,0.039580528,0.264845056,-0.219195553,0.928125462,0.000956559,0.001397172,0.000526870,0.001773327,0.029077370,-0.042889599,-0.042935934,0.022819672,-0.029056895,0.561240621,0.042379529,0.124663981,0.003799154,0.032264426,0.004798854,-0.115314917,-0.426512868,0.050109318,0.032420451,0.000460898,0.002593094,0.005831711,-0.078025230,-0.276185624,0.254822144,-0.243972747,0.278349393,0.269362032,0.658038880,0.007253904,0.106774227,0.039083001,-0.650202060,0.484593806,0.267643042,0.036624197,-0.001546438,-0.085909768,0.033552520,0.002370829,1
26,0.260000,1,0.029799164444,0,0.266575698,0.267538442,0.888490677,0.000937226,0.001518349,-0.001558508,0.002369119,0.041949646,0.265819147,-0.217769996,0.928659841,0.000974091,0.001425557,0.000534379,0.001807381,0.030884751,-0.045357087,-0.045399213,0.024650589,-0.030952660,0.565000183,0.044905753,0.132123400,0.004034207,0.034165699,0.005100691,-0.122106303,-0.421829464,0.053255700,0.034368397,0.000489545,0.002757824,0.006212772,-0.049826589,-0.261399761,0.191929161,-0.207122947,0.219692409,0.246548457,0.565439081,0.002657809,0.080652842,0.035686621,-0.596696892,0.417223807,0.216393380,0.000103419,-0.001817346,-0.096893528,0.026050893,0.002395619,1
27,0.270000,1,0.029337553498,0,0.267513525,0.269069789,0.886920150,0.000937828,0.001531347,-0.001570528,0.002385603,0.044335249,0.266809637,-0.216317552,0.929203869,0.000990490,0.001452444,0.000544028,0.001840280,0.032725031,-0.047832379,-0.047890110,0.026506988,-0.032872823,0.568787579,0.047458912,0.139648623,0.004269986,0.036077649,0.005406436,-0.128962709,-0.417097601,0.056428845,0.036320005,0.000518037,0.002913964,0.006597189,-0.024628506,-0.246616291,0.130629043,-0.171190342,0.163773424,0.225104660,0.477182767,-0.001631162,0.055953324,0.032437460,-0.546242339,0.352902499,0.167244180,-0.034134099,-0.002024433,-0.107073143,0.018820358,0.002421819,1
28,0.280000,1,0.028891100062,0,0.268450119,0.270612139,0.885339819,0.000936594,0.001542350,-0.001580331,0.002398645,0.046733894,0.267815376,-0.214839713,0.929759615,0.001005739,0.001477839,0.000555746,0.001871997,0.034597028,-0.050312653,-0.050407147,0.028382580,-0.034813697,0.572596945,0.050036726,0.147230389,0.004506030,0.037997664,0.005715751,-0.135878785,-0.412324016,0.059623631,0.038271623,0.000546347,0.003060415,0.006984210,-0.002258151,-0.231776792,0.071004543,-0.136331067,0.110506093,0.204851533,0.393140077,-0.005621292,0.032623450,0.029318613,-0.498532822,0.291378794,0.120075414,-0.066263272,-0.002185569,-0.116524577,0.011845343,0.002449476,1
29,0.290000,1,0.028459242075,0,0.269383775,0.272163554,0.883751799,0.000933656,0.001551415,-0.001588020,0.002408403,0.049142297,0.268835193,-0.213337967,0.930329074,0.001019818,0.001501746,0.000569459,0.001902512,0.036499540,-0.052795389,-0.052948847,0.030271234,-0.036771691,0.576422688,0.052637051,0.154859874,0.004741911,0.039923275,0.006028308,-0.142849485,-0.407515141,0.062835140,0.040219828,0.000574455,0.003196158,0.007373114,0.017461808,-0.216697320,0.013321459,-0.102678515,0.059816039,0.185612092,0.313186888,-0.009320549,0.010613424,0.026313252,-0.453106558,0.232499940,0.074874550,-0.096303003,-0.002316864,-0.125259352,0.005131127,0.002478674,1
30,0.300000,1,0.028041431723,0,0.270312918,0.273722147,0.882158111,0.000929143,0.001558592,-0.001593688,0.002415028,0.051557325,0.269867903,-0.211813800,0.930914165,0.001032709,0.001524167,0.000585091,0.001931814,0.038431354,-0.055278352,-0.055513723,0.032166990,-0.038743318,0.580259481,0.055257861,0.162528673,0.004977230,0.041852148,0.006343798,-0.149870039,-0.402677128,0.066058657,0.042161407,0.000602344,0.003320249,0.007763202,0.034677335,-0.201417885,-0.042475987,-0.070343433,0.011636462,0.167219142,0.237202420,-0.012737074,-0.010125054,0.023405532,-0.409821198,0.176015113,0.031477233,-0.124477397,-0.002432186,-0.133372052,-0.001348179,0.002509007,1
31,0.310000,1,0.027637151441,0,0.271236103,0.275286078,0.880560681,0.000923185,0.001563932,-0.001597430,0.002418664,0.053975989,0.270912299,-0.210268699,0.931516713,0.001044396,0.001545101,0.000602548,0.001959889,0.040391243,-0.057759568,-0.058100270,0.034064077,-0.040725213,0.584102256,0.057897232,0.170228791,0.005211617,0.043782082,0.006661919,-0.156935903,-0.397815864,0.069289662,0.044093355,0.000630002,0.003431814,0.008153803,0.049529613,-0.185892692,-0.096323120,-0.039414619,-0.034095363,0.149520823,0.165067573,-0.015879524,-0.029639388,0.020581229,-0.368433061,0.121746076,-0.010208668,-0.150899409,-0.002543236,-0.140911171,-0.007604513,0.002540423,1
32,0.320000,1,0.027245901232,0,0.272152011,0.276853557,0.878961348,0.000915908,0.001567479,-0.001599332,0.002419451,0.056395440,0.271967162,-0.208704155,0.932138457,0.001054863,0.001564544,0.000621743,0.001986731,0.042377974,-0.060237317,-0.060706958,0.035956917,-0.042714142,0.587946195,0.060553325,0.177952628,0.005444730,0.045711004,0.006982380,-0.164042749,-0.392936999,0.072523814,0.046012856,0.000657417,0.003530042,0.008544269,-0.136398458,0.061671741,-0.022128459,-0.009960043,-0.077440732,0.132384277,0.096663899,-0.018757265,-0.047976476,0.017828137,0.051863120,0.187376453,0.041378764,-0.050485711,-0.002213864,-0.161604975,-0.055544646,0.002572875,2
33,0.330000,1,0.026867198050,0,0.273059449,0.278422835,0.877361870,0.000907438,0.001569278,-0.001599478,0.002417521,0.058812961,0.273031258,-0.207121661,0.932781045,0.001064096,0.001582493,0.000642588,0.002012338,0.044390312,-0.062710113,-0.063332236,0.037840124,-0.044707013,0.591786725,0.063224370,0.185692973,0.005676256,0.047636962,0.007304900,-0.171186439,-0.388045960,0.075756946,0.047917266,0.000684577,0.003614178,0.008933975,-0.100401699,0.068927336,-0.057859737,0.017971638,-0.118461426,0.115697630,0.031873050,-0.021380438,-0.065182884,0.015136262,0.076507310,0.137580348,0.008903119,-0.069757565,-0.002376737,-0.160488475,-0.055936761,0.001988731,2
34,0.340000,1,0.026520875519,0,0.273963565,0.279985609,0.875767553,0.000904116,0.001562774,-0.001594317,0.002408638,0.061221599,0.274093132,-0.205531011,0.933423808,0.001061874,0.001590651,0.000642763,0.002017645,0.046407957,-0.065196548,-0.065951346,0.039721119,-0.046700879,0.595619510,0.065908653,0.193442984,0.005905905,0.049558122,0.007629202,-0.178324942,-0.383136183,0.078994215,0.049816629,0.000711516,0.003682154,0.009318127,-0.066789792,0.076340650,-0.092156028,0.044283652,-0.157226303,0.099314800,-0.029388846,-0.023751819,-0.081262119,0.012498120,0.099860126,0.089634728,-0.022132326,-0.088008019,-0.002571613,-0.159382446,-0.056260516,0.001402367,2
35,0.350000,1,0.026205912127,0,0.274862835,0.281540948,0.874179525,0.000899270,0.001555338,-0.001588028,0.002397832,0.063619431,0.275152602,-0.203932929,0.934068170,0.001059470,0.001598081,0.000644361,0.002022756,0.048430713,-0.067693024,-0.068563564,0.041596328,-0.048692949,0.599440449,0.068604507,0.201196182,0.006133417,0.051472764,0.007955019,-0.185455795,-0.378212648,0.082232375,0.051709015,0.000738217,0.003734082,0.009696684,-0.035450924,0.083928003,-0.124994578,0.068960622,-0.193801032,0.083167894,-0.087246364,-0.025885092,-0.096266643,0.009907040,0.122079864,0.043443976,-0.051796409,-0.105308227,-0.002800938,-0.158307928,-0.056521455,0.000814269,2
36,0.360000,1,0.025921303833,0,0.275755844,0.283087948,0.872598848,0.000893009,0.001547000,-0.001580677,0.002385208,0.066004638,0.276209449,-0.202328148,0.934715485,0.001056848,0.001604782,0.000647316,0.002027626,0.050458339,-0.070196179,-0.071168147,0.043462321,-0.050680590,0.603245665,0.071310291,0.208946441,0.006358553,0.053379280,0.008282084,-0.192576661,-0.373280149,0.085468321,0.053592600,0.000764661,0.003770071,0.010069616,-0.006071018,0.090660142,-0.157614180,0.092006060,-0.228253788,0.067213133,-0.141823523,-0.027794172,-0.110247678,0.007359026,0.141626233,-0.001755795,-0.080910624,-0.122609917,-0.003065666,-0.157496387,-0.056724831,0.000224892,2
37,0.370000,1,0.025666064554,0,0.276641280,0.284625736,0.871026517,0.000885435,0.001537788,-0.001572330,0.002370867,0.068375505,0.277263423,-0.200717401,0.935367044,0.001053974,0.001610747,0.000651558,0.002032214,0.052490554,-0.072702879,-0.073764338,0.045315815,-0.052661335,0.607031501,0.074024393,0.216687976,0.006581101,0.055276169,0.008610141,-0.199685320,-0.368343306,0.088699088,0.055465655,0.000790825,0.003790229,0.010436896,0.021282284,0.097146507,-0.189335018,0.113439120,-0.260655081,0.051427641,-0.193243341,-0.029493029,-0.123255097,0.004852377,0.159525804,-0.045682775,-0.109149179,-0.139446220,-0.003364125,-0.156820347,-0.056863614,0.000124796,1
