step,t_s,leg,clearance,contact,L_ee_x,L_ee_y,L_ee_z,L_ee_dx,L_ee_dy,L_ee_dz,L_ee_step_dist,L_ee_cum_dist,R_ee_x,R_ee_y,R_ee_z,R_ee_dx,R_ee_dy,R_ee_dz,R_ee_step_dist,R_ee_cum_dist,q_WaistYaw,q_WaistRoll,q_WaistPitch,q_LeftShoulderPitch,q_LeftShoulderRoll,q_LeftShoulderYaw,q_LeftElbow,q_LeftWristRoll,q_LeftWristPitch,q_LeftWristYaw,q_RightShoulderPitch,q_RightShoulderRoll,q_RightShoulderYaw,q_RightElbow,q_RightWristRoll,q_RightWristPitch,q_RightWristYaw,u_aWaistYaw,u_aWaistRoll,u_aWaistPitch,u_aLeftShoulderPitch,u_aLeftShoulderRoll,u_aLeftShoulderYaw,u_aLeftElbow,u_aLeftWristRoll,u_aLeftWristPitch,u_aLeftWristYaw,u_aRightShoulderPitch,u_aRightShoulderRoll,u_aRightShoulderYaw,u_aRightElbow,u_aRightWristRoll,u_aRightWristPitch,u_aRightWristYaw,phi_max,n_active
10,0.100000,1,0.041500929674,0,0.253200528,0.246599765,0.910810326,0.000553766,0.001018239,-0.000850190,0.001437460,0.008594740,0.253548132,-0.245255227,0.918463729,0.000767146,-0.001098115,0.000549694,0.001447941,0.006927310,-0.004014549,-0.010828105,0.010731280,-0.009175615,0.510342089,0.012234047,0.019159116,0.000465870,0.005807799,0.001560473,-0.020424877,-0.512865721,-0.006510971,0.018440297,-0.001417618,0.006666562,-0.000606821,0.260893192,-1.113559123,0.738965530,-2.771992351,0.113035424,1.261782998,3.882966695,-0.031867622,0.832505175,0.032964126,-3.967296658,-1.325256496,-4.080778717,4.453498846,-0.012579689,1.250390626,-0.302321118,-0.004657567,0
11,0.110000,1,0.040875570671,0,0.253799375,0.247685626,0.909901255,0.000598847,0.001085861,-0.000909071,0.001537570,0.010132311,0.254403110,-0.246494487,0.919096342,0.000854978,-0.001239259,0.000632613,0.001633080,0.008560390,-0.004579991,-0.012824794,0.012760507,-0.010936537,0.512206588,0.014335031,0.022486811,0.000549835,0.006848219,0.001838774,-0.024897887,-0.515625193,-0.008902599,0.022777949,-0.001641592,0.008305812,-0.000809513,0.009808945,-0.970058435,0.740154409,-2.140452725,0.635051815,0.721205420,3.509737498,0.052424489,0.635752234,0.051917025,-3.753628331,-1.364643027,-3.158720921,3.995597960,-0.110739711,0.921459507,-0.247535563,-0.002156875,0
12,0.120000,1,0.040188502825,0,0.254445051,0.248842027,0.908939767,0.000645676,0.001156401,-0.000961488,0.001636650,0.011768960,0.255337079,-0.247860450,0.919811825,0.000933969,-0.001365963,0.000715483,0.001802794,0.010363184,-0.005119344,-0.014932839,0.014863631,-0.012974658,0.514082389,0.016562193,0.026202802,0.000630613,0.007971890,0.002120371,-0.029767627,-0.518517192,-0.011702305,0.027560950,-0.001866825,0.010070102,-0.001042436,0.310579247,-0.435879734,1.580911197,-2.367745900,0.527118699,0.308780738,2.824126720,0.043637486,0.543706975,0.098284960,-2.345295314,-0.851041054,-4.099729476,4.232874046,-0.145608114,1.065401758,-0.337510137,0.000114906,1
13,0.130000,1,0.039449444443,0,0.255130970,0.250057561,0.907922313,0.000685918,0.001215534,-0.001017454,0.001727200,0.013496160,0.256339053,-0.249335406,0.920605277,0.001001973,-0.001474956,0.000793452,0.001951669,0.012314853,-0.005657715,-0.017137890,0.017040769,-0.015226825,0.516021697,0.018861476,0.030269767,0.000716633,0.009159136,0.002407159,-0.035012729,-0.521545654,-0.014817883,0.032743511,-0.002103132,0.011926537,-0.001300114,-0.125261468,-0.488611262,1.355541101,-1.418151047,0.833677131,0.641724789,2.239510915,0.060703510,0.579329918,0.064785537,-1.969869996,-2.382143816,-0.868486536,2.932334971,-0.212451256,0.934204649,-0.099949733,0.000182669,1
14,0.140000,1,0.038734097750,0,0.255861258,0.251315204,0.906854719,0.000730288,0.001257643,-0.001067594,0.001804091,0.015300251,0.257391766,-0.250942019,0.921410778,0.001052714,-0.001606613,0.000805501,0.002082845,0.014397698,-0.006165029,-0.019386529,0.019376000,-0.017715766,0.518013715,0.021191637,0.034619145,0.000807017,0.010400753,0.002703777,-0.040492360,-0.524659221,-0.018343434,0.038349360,-0.002353999,0.013889512,-0.001591542,-0.148897262,-0.414131995,1.259275795,-1.279910518,0.809993930,0.568581941,2.131980791,0.061015366,0.542040607,0.058753038,-1.812220665,-2.326783266,-0.693934207,2.558858575,-0.208654733,0.773413079,-0.092659059,0.000273869,1
15,0.150000,1,0.038040326361,0,0.256625779,0.252616439,0.905737352,0.000764521,0.001301234,-0.001117367,0.001877821,0.017178072,0.258477521,-0.252633226,0.922231753,0.001085754,-0.001691207,0.000820975,0.002170955,0.016568653,-0.006684869,-0.021684029,0.021846784,-0.020346522,0.520089102,0.023585970,0.039192473,0.000903472,0.011700302,0.003006872,-0.046168979,-0.528011002,-0.021955834,0.044248442,-0.002626112,0.015945908,-0.001892965,-0.592236404,0.185458212,1.419158796,-1.151724178,0.783010241,0.498823180,2.030983591,0.060436259,0.505810723,0.052428883,-1.037214812,-2.042700855,-0.422304981,2.569455165,-0.197411167,0.676810198,-0.111086475,0.000379213,2
16,0.160000,1,0.037366930698,0,0.257421181,0.253957450,0.904572492,0.000795402,0.001341012,-0.001164860,0.001946246,0.019124318,0.259591424,-0.254401771,0.923073388,0.001113903,-0.001768545,0.000841634,0.002253193,0.018821846,-0.007219599,-0.024022942,0.024443495,-0.023105269,0.522245488,0.026037162,0.043979000,0.001006028,0.013054056,0.003315843,-0.052026820,-0.531595461,-0.025637627,0.050403410,-0.002919090,0.018079645,-0.002203655,-0.489667346,0.241016884,1.266095526,-1.188727884,0.991437977,-0.143982271,2.192872454,0.068009890,0.477720036,0.051394174,-0.875715184,-2.009203606,-0.379887843,2.234123444,-0.141381146,0.532215266,-0.110167369,0.000314348,1
17,0.170000,1,0.036764990968,0,0.258256889,0.255319961,0.903369427,0.000835708,0.001362511,-0.001203065,0.002000552,0.021124870,0.260706757,-0.256260027,0.923893320,0.001115333,-0.001858256,0.000819933,0.002317191,0.021139037,-0.007813552,-0.026343310,0.027182123,-0.025979189,0.524480175,0.028538236,0.048968625,0.001114628,0.014458391,0.003630057,-0.057988382,-0.535384190,-0.029361651,0.056815323,-0.003231809,0.020281063,-0.002525453,-0.576344038,0.255832866,1.166510327,-0.940814602,0.830459973,0.160597906,1.966399071,0.006126857,0.414908780,0.062967365,-0.982954864,-1.792080260,-0.238341929,2.054522242,-0.131010178,0.441049337,-0.105392533,0.000297826,1
18,0.180000,1,0.036230588244,0,0.259129559,0.256697207,0.902126229,0.000872670,0.001377246,-0.001243199,0.002050342,0.023175212,0.261821005,-0.258201388,0.924698868,0.001114248,-0.001941361,0.000805548,0.002378937,0.023517974,-0.008456472,-0.028639575,0.030047360,-0.028971981,0.526814006,0.031024911,0.054177537,0.001230028,0.015910498,0.003949411,-0.064037516,-0.539373840,-0.033123664,0.063450649,-0.003558666,0.022535703,-0.002858267,-0.587948185,0.266549139,1.060445654,-0.800472333,0.755946877,0.210501425,1.831021180,-0.000338721,0.376696612,0.056857427,-0.989467568,-1.648534699,-0.144690157,1.841932657,-0.116884348,0.354694305,-0.099736827,0.000279842,1
19,0.190000,1,0.035760435418,0,0.260035322,0.258089547,0.900847161,0.000905763,0.001392340,-0.001279067,0.002096433,0.025271645,0.262932660,-0.260218669,0.925496172,0.001111656,-0.002017281,0.000797304,0.002437395,0.025955369,-0.009157027,-0.030910258,0.033029248,-0.032058855,0.529230883,0.033527647,0.059583090,0.001346042,0.017404095,0.004275061,-0.070184945,-0.543542698,-0.036909510,0.070291427,-0.003898624,0.024834448,-0.003201621,-0.580723845,0.273472909,0.954982392,-0.689443915,0.699956916,0.205920447,1.717997547,0.001851335,0.343554057,0.048576380,-0.974906655,-1.521806017,-0.068083420,1.635288884,-0.102155745,0.275238427,-0.093869555,0.000260890,1
20,0.200000,1,0.035351271935,0,0.260970584,0.259495570,0.899534967,0.000935262,0.001406023,-0.001312195,0.002138567,0.027410212,0.264040103,-0.262305198,0.926291132,0.001107442,-0.002086529,0.000794960,0.002492387,0.028447756,-0.009916376,-0.033154285,0.036117181,-0.035225776,0.531723355,0.036051432,0.065171744,0.001462021,0.018935363,0.004606397,-0.076431321,-0.547876409,-0.040709826,0.077316398,-0.004250271,0.027168662,-0.003554949,-0.565296388,0.276958875,0.851463042,-0.593298648,0.650083773,0.183287217,1.614821195,0.005597256,0.312409452,0.040360765,-0.953441572,-1.402544223,-0.001519138,1.439691347,-0.087616854,0.202185300,-0.087842972,0.000241582,1
21,0.210000,1,0.034999902865,0,0.261931897,0.260913582,0.898192052,0.000961312,0.001418013,-0.001342915,0.002176764,0.029586976,0.265141835,-0.264454561,0.927089288,0.001101732,-0.002149362,0.000798156,0.002543743,0.030991498,-0.010733798,-0.035370966,0.039300612,-0.038461641,0.534285822,0.038595810,0.070932198,0.001578186,0.020500985,0.004942590,-0.082775188,-0.552362301,-0.044516950,0.084504898,-0.004612133,0.029530400,-0.003917663,-0.546040466,0.278452634,0.751113557,-0.506944322,0.602390186,0.154625313,1.517350977,0.009149451,0.282437271,0.032714757,-0.928322386,-1.287670901,0.058179504,1.256526775,-0.073596658,0.135087015,-0.081668832,0.000223317,1
22,0.220000,1,0.034703170203,0,0.262915941,0.262341873,0.896820699,0.000984044,0.001428290,-0.001371353,0.002211101,0.031798077,0.266236522,-0.266660528,0.927895823,0.001094687,-0.002205967,0.000806535,0.002591356,0.033582855,-0.011607749,-0.037559950,0.042569190,-0.041756836,0.536913298,0.041158516,0.076854134,0.001694910,0.022097849,0.005282820,-0.089214399,-0.556988447,-0.048324226,0.091837368,-0.004982757,0.031912356,-0.004289162,-0.524215595,0.277505376,0.653663224,-0.427943694,0.555251608,0.125180837,1.423802322,0.012026081,0.253372314,0.025748020,-0.902249590,-1.176389128,0.112345062,1.084930211,-0.060245892,0.073255355,-0.075365989,0.000205104,1
23,0.230000,1,0.034458041466,0,0.263919545,0.263778764,0.895423134,0.001003604,0.001436892,-0.001397564,0.002241666,0.034039743,0.267322958,-0.268917064,0.928715474,0.001086436,-0.002256536,0.000819651,0.002635171,0.036218026,-0.012536304,-0.039721089,0.045912878,-0.045102726,0.539601012,0.043736685,0.082927806,0.001812549,0.023722956,0.005626321,-0.095746442,-0.561743361,-0.052125684,0.099295490,-0.005360741,0.034307821,-0.004668828,-0.501073033,0.274870157,0.559551143,-0.354900927,0.507874775,0.097668486,1.333282518,0.014124671,0.225129662,0.019459136,-0.875599791,-1.068027069,0.161970400,0.924598677,-0.047619490,0.016281975,-0.068963153,0.000188402,1
24,0.240000,1,0.034261515025,0,0.264939666,0.265222670,0.894001548,0.001020120,0.001443906,-0.001421587,0.002268572,0.036308314,0.268400092,-0.271218286,0.929552621,0.001077134,-0.002301223,0.000837148,0.002675193,0.038893219,-0.013517281,-0.041854478,0.049321933,-0.048491410,0.542344252,0.046327372,0.089143857,0.001931391,0.025373401,0.005972397,-0.102368710,-0.566615913,-0.055915907,0.106862105,-0.005744749,0.036710612,-0.005056030,-0.477283242,0.270909706,0.468918403,-0.286919666,0.459817544,0.073669951,1.245304673,0.015468132,0.197690503,0.013813603,-0.848745424,-0.962236553,0.207613111,0.774937750,-0.035718981,-0.036234792,-0.062495563,0.000173755,1
25,0.250000,1,0.034110655603,0,0.265973393,0.266672096,0.892558102,0.001033727,0.001449426,-0.001443446,0.002291934,0.038600248,0.269467007,-0.273558475,0.930411258,0.001066915,-0.002340188,0.000858637,0.002711466,0.041604685,-0.014548365,-0.043960379,0.052786943,-0.051915584,0.545138279,0.048927826,0.095493237,0.002051645,0.027046359,0.006320419,-0.109078538,-0.571595268,-0.059689934,0.114521179,-0.006133519,0.039115031,-0.005450128,-0.453307144,0.265935684,0.381853345,-0.223381364,0.410803192,0.054189507,1.159590911,0.016120436,0.171061442,0.008768139,-0.821889480,-0.858766807,0.249622366,0.635354375,-0.024514861,-0.084645934,-0.056001425,0.000161650,1
26,0.260000,1,0.034002597300,0,0.267017953,0.268125646,0.891094937,0.001044560,0.001453551,-0.001463165,0.002311875,0.040912124,0.270522909,-0.275932072,0.931294996,0.001055902,-0.002373597,0.000883738,0.002744063,0.044348748,-0.015627178,-0.046039190,0.056298845,-0.055368451,0.547978288,0.051535647,0.101967148,0.002173447,0.028739085,0.006669822,-0.115873241,-0.576670847,-0.063443199,0.122257748,-0.006525861,0.041515826,-0.005850477,-0.429476396,0.260214900,0.298404133,-0.163839498,0.360641434,0.039903925,1.075982384,0.016156665,0.145258590,0.004278365,-0.795155112,-0.757421424,0.288222159,0.505281377,-0.013961788,-0.129259980,-0.049518905,0.000152512,1
27,0.270000,1,0.033934547415,0,0.268070706,0.269582027,0.889614170,0.001052753,0.001456381,-0.001480767,0.002328520,0.043240644,0.271567121,-0.278333686,0.932207070,0.001044212,-0.002401615,0.000912074,0.002773087,0.047121835,-0.016751321,-0.048091407,0.059848933,-0.058843655,0.550859378,0.054148887,0.108557017,0.002296860,0.030448918,0.007020102,-0.122750132,-0.581832302,-0.067171502,0.130057852,-0.006920655,0.043908157,-0.006256425,-0.406036793,0.253974942,0.218586320,-0.107962644,0.309194460,0.031283228,0.994393854,0.015652439,0.120301017,0.000300856,-0.768628274,-0.658041577,0.323563561,0.384185530,-0.004009460,-0.170348986,-0.043083769,0.000146693,1
28,0.280000,1,0.033903790739,0,0.269129147,0.271040041,0.888117893,0.001058442,0.001458014,-0.001496277,0.002341997,0.045582640,0.272599066,-0.280758099,0.933150349,0.001031946,-0.002424413,0.000943279,0.002798654,0.049920489,-0.017918412,-0.050117603,0.063428860,-0.062335243,0.553776531,0.056766117,0.115254485,0.002421889,0.032173277,0.007370810,-0.129706539,-0.587069499,-0.070870983,0.137908484,-0.007316844,0.046287562,-0.006667325,-0.383174554,0.247409397,0.142388149,-0.055499978,0.256364671,0.028650099,0.914788833,0.014680667,0.096208024,-0.003206737,-0.742379665,-0.560498814,0.355759400,0.271569398,0.005389414,-0.208153025,-0.036727589,0.000144473,1
29,0.290000,1,0.033907694048,0,0.270190906,0.272498589,0.886608174,0.001061759,0.001458548,-0.001509719,0.002352434,0.047935074,0.273618266,-0.283200266,0.934127346,0.001019200,-0.002442167,0.000976997,0.002820899,0.052741388,-0.019126107,-0.052118401,0.067030647,-0.065837628,0.556724604,0.059386475,0.122051392,0.002548483,0.033909665,0.007721547,-0.136739809,-0.592372501,-0.074538107,0.145797535,-0.007713435,0.048649932,-0.007082534,-0.361034056,0.240682750,0.069774824,-0.006257528,0.202094245,0.032207077,0.837164830,0.013311063,0.072998024,-0.006286105,-0.716477153,-0.464690788,0.384907749,0.166970737,0.014273438,-0.242883845,-0.030476460,0.000146058,1
30,0.300000,1,0.033943710549,0,0.271253744,0.273956665,0.885087051,0.001062838,0.001458076,-0.001521122,0.002359963,0.050295037,0.274624324,-0.285655323,0.935140230,0.001006058,-0.002455057,0.001012883,0.002839963,0.055581351,-0.020372119,-0.054094458,0.070646672,-0.069345562,0.559698314,0.062009699,0.128939778,0.002676545,0.035655675,0.008071965,-0.143847317,-0.597731553,-0.078169655,0.153713743,-0.008109487,0.050991486,-0.007501415,-0.339730107,0.233933392,0.000691235,0.039920546,0.146371713,0.042045658,0.761543733,0.011610548,0.050688074,-0.008978723,-0.690995556,-0.370537459,0.411107310,0.069959992,0.022668879,-0.274728392,-0.024350202,0.000151578,1
31,0.310000,1,0.034009384099,0,0.272315555,0.275413353,0.883556535,0.001061811,0.001456688,-0.001530516,0.002364712,0.052659749,0.275616922,-0.288118591,0.936190833,0.000992598,-0.002463267,0.001050604,0.002855994,0.058437346,-0.021654234,-0.056046447,0.074269674,-0.072854122,0.562692233,0.064636143,0.135911880,0.002805938,0.037408984,0.008421753,-0.151026472,-0.603137073,-0.081762713,0.161646648,-0.008504111,0.053308753,-0.007923344,-0.319347239,0.227260011,-0.064946194,0.083168902,0.089242713,0.058145364,0.687964691,0.009643766,0.029293600,-0.011326081,-0.666041243,-0.277980157,0.434464647,-0.019872715,0.030587797,-0.303854796,-0.018362039,0.000161096,1
32,0.320000,1,0.034102352885,0,0.273374361,0.276867822,0.882018599,0.001058806,0.001454469,-0.001537935,0.002366811,0.055026560,0.276595808,-0.290585575,0.937280674,0.000978886,-0.002466984,0.001089841,0.002869143,0.061306489,-0.022970323,-0.057975042,0.077892746,-0.076358690,0.565700789,0.067266792,0.142960137,0.002936492,0.039167363,0.008770644,-0.158274728,-0.608579648,-0.085314660,0.169586548,-0.008896469,0.055598546,-0.008347708,-0.299984164,0.220776764,-0.127212873,0.123618499,0.030822726,0.080368743,0.616477850,0.007473322,0.008828118,-0.013369666,-0.641709240,-0.186958484,0.455107243,-0.102885611,0.038027965,-0.330407292,-0.012518725,0.000174666,1
33,0.330000,1,0.034220350653,0,0.274428312,0.278319321,0.880475183,0.001053951,0.001451499,-0.001543416,0.002366389,0.057392948,0.277560791,-0.293051972,0.938410964,0.000964983,-0.002466397,0.001130290,0.002879559,0.064186048,-0.024318346,-0.059880912,0.081509323,-0.079854942,0.568718269,0.069903255,0.150077190,0.003068011,0.040928670,0.009118402,-0.165589587,-0.614050020,-0.088823160,0.177524462,-0.009285767,0.057857954,-0.008773908,-0.280278392,0.214767096,-0.185734711,0.159930457,-0.026348766,0.102679034,0.547780883,0.005217825,-0.009843885,-0.015190571,-0.615367857,-0.098337416,0.470569740,-0.181710776,0.044992663,-0.353917252,-0.006698169,0.000192245,1
34,0.340000,1,0.034361210525,0,0.275475684,0.279767173,0.878928185,0.001047372,0.001447852,-0.001546998,0.002363571,0.059756519,0.278511733,-0.295513668,0.939582627,0.000950942,-0.002461696,0.001171663,0.002887392,0.067073440,-0.025696367,-0.061764703,0.085113179,-0.083338831,0.571738831,0.072547756,0.157255891,0.003200277,0.042690860,0.009464823,-0.172968617,-0.619539088,-0.092286150,0.185452087,-0.009671263,0.060084321,-0.009201360,-0.255296235,0.209499148,-0.239522004,0.187958620,-0.071662508,0.101401567,0.484548258,0.003273418,-0.024281783,-0.017120928,-0.578440242,-0.016136682,0.474308583,-0.263553195,0.051288966,-0.372757826,-0.000600429,0.000213529,1
35,0.350000,1,0.034522872233,0,0.276514875,0.281210731,0.877379430,0.001039191,0.001443558,-0.001548755,0.002358478,0.062114998,0.279448532,-0.297966764,0.940796316,0.000936798,-0.002453096,0.001213689,0.002892803,0.069966244,-0.027102417,-0.063627018,0.088698462,-0.086806728,0.574756759,0.075202524,0.164489370,0.003333065,0.044452066,0.009809725,-0.180409184,-0.625037990,-0.095702083,0.193361541,-0.010052260,0.062275297,-0.009629482,-0.608116143,0.517987779,-0.237944213,0.213790549,-0.112299429,0.095542360,0.424561059,0.001511620,-0.037939666,-0.019109181,-0.169359727,0.148256455,0.497571226,-0.217486338,0.056200715,-0.437106867,0.005228620,0.000729868,2
36,0.360000,1,0.034636832305,0,0.277544380,0.282649225,0.875830542,0.001029506,0.001438494,-0.001548889,0.002351213,0.064466211,0.280371087,-0.300407615,0.942052468,0.000922555,-0.002440851,0.001256152,0.002895994,0.072862237,-0.028533996,-0.065468384,0.092259792,-0.090255828,0.577767521,0.077867432,0.171771304,0.003466180,0.046210844,0.010152915,-0.187907595,-0.630538506,-0.099070585,0.201244639,-0.010428128,0.064428996,-0.010057664,-0.556588971,0.494493958,-0.283379626,0.237584752,-0.148668034,0.085739346,0.367583439,-0.000096591,-0.050853347,-0.021127290,-0.159366190,0.215930412,0.498047863,-0.292217328,0.060917385,-0.445315681,0.010770595,0.000619902,1
